company,date,title,rise
엔씨소프트,2019-04-15,엔씨소프트 리니지 음성채팅 기능 탑재,1.0
엔씨소프트,2019-04-16,게임 대장 의 동반 부진 넷마블 엔씨 바닥 찍고 하이킥,1.0
엔씨소프트,2019-04-17,로 야구정보 알려준다 김택진의 새 도전,1.0
엔씨소프트,2019-04-18,년 키운 조직 공개한 종합 기업 목표,1.0
엔씨소프트,2019-04-19,모니터 속 캐릭터가 나를 탐색한다 게임업체 개발 경쟁,1.0
엔씨소프트,2019-04-22,넥슨 영화 웹툰 원작으로 한 게임 확대 모바일게임 성장세 지속될 듯,1.0
엔씨소프트,2019-04-23,엔씨 야구정보 서비스 야구관련 질문 챗봇이 응답,1.0
엔씨소프트,2019-04-24,엔씨소프트 게임 넘어 기업으로 업그레이드,1.0
엔씨소프트,2019-04-25,게임 맞수 열전 라그나로크 드래곤네스트,1.0
엔씨소프트,2019-04-26,거물들 에 올인 인재 부르는게 값,1.0
엔씨소프트,2019-04-29,국내 업계도 업종 경계 사라진다,1.0
엔씨소프트,2019-04-30,엔씨소프트 주가 하락 미스터리 왜,1.0
엔씨소프트,2019-05-02,중소형 게임 신작 효과 기대감,1.0
엔씨소프트,2019-05-03,눈도장 출근 없앴더니 눈치는 줄고 협업 늘었다,1.0
엔씨소프트,2019-05-07,게임업계 연봉계약 갱신 올스톱 주 시간 근로제 월 시행에 패닉,0.0
엔씨소프트,2019-05-08,뮤지컬 이어 예능까지 게임 콘텐츠 무한도전,1.0
엔씨소프트,2019-05-09,주총 여 상장사 거느린 국민연금 올해 주요 이슈는,1.0
엔씨소프트,2019-05-10,추억의 싸이월드 뉴스 로 부활하나,1.0
엔씨소프트,2019-05-13,와이디온라인 분기 블록체인 기반 음원 플랫폼 선보인다,1.0
엔씨소프트,2019-05-14,신작효과 탄력받은 게임 더 간다,1.0
엔씨소프트,2019-05-15,이번엔 금호아시아나 시차출퇴근 산업계 워라밸 확산,1.0
엔씨소프트,2019-05-16,노블레스 오블리주 나선 게임 엔씨소프트 공익 무료 배포 창작자 작품 활동 지원도,1.0
엔씨소프트,2019-05-17,빅 와 격차 더 벌어진 중견게임사 수익개선에 올인,1.0
엔씨소프트,2019-05-20,노블레스 오블리주 나선 게임 사회공헌활동 레벨업,1.0
엔씨소프트,2019-05-21,대책 없는 중견기업들 올해 매출 포기 노조 임금 보전 요구,1.0
엔씨소프트,2019-05-22,시총격차 줄어드는 펄어비스와 컴투스 이유는,1.0
엔씨소프트,2019-05-23,불확실성 커진 증시 실적호전주 노려라,1.0
엔씨소프트,2019-05-24,만리장성 에 막힌 게임한국 선 짝퉁 쏟아지고 판권 갈취도,0.0
엔씨소프트,2019-05-27,기업 시총 상승률 시장 평균보다 높아,1.0
엔씨소프트,2019-05-28,모바일 포지션별 모바일중계 더 짜릿해진 게임 반갑다 프로야구 개막,1.0
엔씨소프트,2019-05-29,포털 게임 콘텐츠 융합 시도 본격화,1.0
엔씨소프트,2019-05-30,게임주 고공행진에 국내 첫 게임 나온다,1.0
엔씨소프트,2019-05-31,출근시간 내 맘대로 과로 악명 업계 워라밸 훈풍,1.0
엔씨소프트,2019-06-03,네이버 엔씨소프트 포함 불공정 웹툰계약 제동,1.0
엔씨소프트,2019-06-04,게임 이용때 지문인증 하세요 엔씨 생체정보보안 인증기 출시,1.0
엔씨소프트,2019-06-05,엔씨소프트가 강한 이유는 년간 억원 직원 % 매출 % 투자,1.0
엔씨소프트,2019-06-07,게임업계의 다음 미션 를 선점하라,1.0
엔씨소프트,2019-06-10,믿을건 실적뿐 분기 실적호전 로 쏠리는 눈,2.0
엔씨소프트,2019-06-11,상장사 분기 사상최대 실적 업종별 부익부 빈익빈,1.0
엔씨소프트,2019-06-12,차 저작물까지 웹툰 불공정 계약 무더기 시정조치,1.0
엔씨소프트,2019-06-13,여심잡은 라그나로크 리니지 누르고 매출 위,1.0
엔씨소프트,2019-06-14,스무살 리니지 어느덧 다둥이 아빠,1.0
엔씨소프트,2019-06-17,띄우는 게임사들 미지근한 시장에 불 지필까,1.0
엔씨소프트,2019-06-18,베스트 코리아 브랜드 위 삼성 위 현대차 위 기아차,1.0
엔씨소프트,2019-06-19,게임업계 내달부터 모든 게임에 확률아이템 자율규제,1.0
엔씨소프트,2019-06-20,엔씨 프로야구 대규모 업데이트,2.0
엔씨소프트,2019-06-21,같은 날 주총여는 엔씨 넷마블 각각 투명성 신사업 강조,1.0
엔씨소프트,2019-06-24,작년 모바일게임 지출액 게임의 배,1.0
엔씨소프트,2019-06-25,넷마블 엔씨소프트 주총서 사업다각화 의지 밝혀,1.0
엔씨소프트,2019-06-26,엔씨 사내이사 재선임 김택진 분야 적극 투자,1.0
엔씨소프트,2019-06-27,바람 한국기업 혁신 상상 그 이상,1.0
엔씨소프트,2019-06-28,카카오게임즈 연내 코스닥 상장,1.0
엔씨소프트,2019-07-01,바람 한국기업 연구개발 키워라 매출액 % 연구에 투자,1.0
엔씨소프트,2019-07-02,게임의 힘 배틀그라운드 하나로 억 대박,1.0
엔씨소프트,2019-07-03,오후 시면 꺼지고 커피 마시는 시간은 근무서 빼고,1.0
엔씨소프트,2019-07-04,한 중 해빙무드에 사드 피해주 화려한 복귀 예약,1.0
엔씨소프트,2019-07-05,무역전쟁에 겁먹은 개미 빚내서 주식투자 확 줄였다,1.0
엔씨소프트,2019-07-08,변동성 장세 두산 등 배 미만 지주사 주목,1.0
엔씨소프트,2019-07-09,전문기자칼럼 한국게임 등으로 밀려나지 않으려면,1.0
엔씨소프트,2019-07-10,김택진 엔씨소프트 대표 억 전년보다 배,1.0
엔씨소프트,2019-07-11,국내 연봉킹 은 전문경영인 권오현 삼성전자 회장 억원,1.0
엔씨소프트,2019-07-12,방향성 예측 힘들면 실적주가 답 삼성그룹 주 노릴만,1.0
엔씨소프트,2019-07-15,스타트업 혁신 생태계 조성 코스포 출범식 개최,1.0
엔씨소프트,2019-07-16,몸값 치솟는 인재 기업들 인원 제한없이 뽑아요,1.0
엔씨소프트,2019-07-17,조 국내 캐릭터 시장 진출 신호탄,1.0
엔씨소프트,2019-07-18,평창 패럴림픽 픽토그램 디자인한 함영훈 스튜디오 니모닉 대표,1.0
엔씨소프트,2019-07-19,사회악 낙인에 해외서 승부수 고용 효자 로 돌아온 게임산업,1.0
엔씨소프트,2019-07-23,아이폰 화웨이 자체 자국 칩 조달땐 한국 서든데스 올수도,1.0
엔씨소프트,2019-07-24,세계 휩쓰는 게임 작년 수출 조원 육박,1.0
엔씨소프트,2019-07-25,월 거래액 조 돌파 카카오페이 강 판 흔든다,1.0
엔씨소프트,2019-07-29,일자리 창출의 정석 게임업계를 보라,1.0
엔씨소프트,2019-07-30,트래픽 깡패 유튜브 망사용료 무임승차에 업계 부글부글,1.0
엔씨소프트,2019-07-31,방방형제 게임 엔터 콘텐츠 제국 꿈꾼다,1.0
엔씨소프트,2019-08-02,미래 성장동력 산업계 열풍,2.0
엔씨소프트,2019-08-01,분기 실적전망 어닝시즌 개막 안갯속 증시에도 랠리 이어진다,2.0
엔씨소프트,2019-08-05,방탄소년단이 넷마블 게임 주인공으로,1.0
엔씨소프트,2019-08-06,무역갈등 중국소비 오히려 호재,1.0
엔씨소프트,2019-08-07,아이돌 품은 게임 기대감 솔솔,1.0
엔씨소프트,2019-08-08,클라우드업계 게임사 공략 잰걸음 아마존 아성 깬다,1.0
엔씨소프트,2019-08-12,게임 빅 쑥쑥 크는데 플랫폼 양대산맥 주춤,1.0
엔씨소프트,2019-08-13,억 벌어오는 카카오 라 전무 또 특진하겠네,1.0
엔씨소프트,2019-08-14,라이징스타 코어사이트 게임 이용자가 원하는 모든 것을 알고 있다,1.0
엔씨소프트,2019-08-16,산업 김택진 작년 소득 억원 게임업계 연봉킹,1.0
엔씨소프트,2019-08-19,부터 방탄까지 게임사 새길찾기 분주,1.0
엔씨소프트,2019-08-20,장 마감 후 공시 월 일,1.0
엔씨소프트,2019-08-21,유령 못 거른 시스템이 문제인데 공매도 폐지 주장 뜬금없다,1.0
엔씨소프트,2019-08-22,공매도 논란확산 삼성 유령주식 무차입거래 가능성에 폭발한 개미들,1.0
엔씨소프트,2019-08-23,월엔 야구 월엔 축구 월드컵 빅이벤트 따라 관련 게임 인기,1.0
엔씨소프트,2019-08-26,서울시 차산업기술 체험 청소년 모집,1.0
엔씨소프트,2019-08-27,중 고생 명 실리콘밸리 차 산업현장 간다,1.0
엔씨소프트,2019-08-28,엔씨소프트 콘솔 캐주얼게임 전략 베팅,1.0
엔씨소프트,2019-08-29,엔씨는 왜 비게임 카톡 이모티콘을 출시했을까,1.0
엔씨소프트,2019-08-30,게임한류 강풍 통신 컴퓨터 수지 사상 최고,1.0
엔씨소프트,2019-09-02,인터넷 게임업체 이공계 대세,1.0
엔씨소프트,2019-09-03,사람과 디지털 캐릭터가 친구되는 게임 선뵐것,1.0
엔씨소프트,2019-09-04,주 시간 근무 업계 묘수는 탄력근무,1.0
엔씨소프트,2019-09-05,사설 잘나가는 게임산업 훼방만 놓지 마라,1.0
엔씨소프트,2019-09-06,개미 등 터진 삼성증권 배당사고 공매도 폐지론 재가열,1.0
엔씨소프트,2019-09-09,경기일정은 기본 추천영상까지 프로야구 콘텐츠에 접목하니,1.0
엔씨소프트,2019-09-10,분기 게임대작 쏟아진다 빅매치 예고,1.0
엔씨소프트,2019-09-11,게임업계 빅 연간 매출 조 시대 여나,1.0
엔씨소프트,2019-09-16,펄어비스 월 넥슨 넷마블 제쳤다 개 게임 합쳐도 검은사막이 우위,1.0
엔씨소프트,2019-09-19,공정위 구글 앱마켓 불공정행위 조사,1.0
엔씨소프트,2019-09-20,넷마블 엔씨 종합엔터사 변신중,1.0
엔씨소프트,2019-09-23,엔씨문화재단 로힝야 난민촌 학생들과 현지 간담회,1.0
엔씨소프트,2019-09-24,엔씨문화재단 방글라데시 난민촌 학생 지원,1.0
엔씨소프트,2019-09-25,실적 추락에 털썩 주저앉은 게임,1.0
엔씨소프트,2019-09-26,분기 실적시즌 목표가 하향 보고서 쏟아진다,1.0
엔씨소프트,2019-09-27,실적 시즌 맞은 증시 주가 희비 쌍곡선,1.0
엔씨소프트,2019-09-30,강대현 넥슨 인텔리전스랩스장 게임 인재 무제한 채용 보장 받았죠,1.0
엔씨소프트,2019-10-01,엔씨소프트 신규 캐릭터 브랜드 스푼즈 공개,1.0
엔씨소프트,2019-10-02,혹시 나도 범법자 일상 파고든 매크로,0.0
엔씨소프트,2019-10-04,월 이후 출시된 게임 매출 분석해보니,1.0
엔씨소프트,2019-10-07,네이버 구글 페북 미래 투자 앞서 지출 위,1.0
엔씨소프트,2019-10-08,부터 중국 취업까지 게임 이슈 총망라,1.0
엔씨소프트,2019-10-10,스타크 리니지 바람의 나라 의 장수 게임 비결은,1.0
엔씨소프트,2019-10-11,게임업계 빅 차별화 행보 눈길,1.0
엔씨소프트,2019-10-14,호실적에도 못 웃는 게임주 신작 출시 지연에 미끄럼,1.0
엔씨소프트,2019-10-15,근로시간 단축 준비 일하는 디테일이 바뀐다,1.0
엔씨소프트,2019-10-16,마켓인사이트 죽음의 계곡에서 블루홀 구한 투자금 배 결실,1.0
엔씨소프트,2019-10-17,클라우드 넥슨도 뚫었다 클라우드 업계 게임 시장 승부 치열,1.0
엔씨소프트,2019-10-18,넥슨 넷마블 엔씨 왕좌의 게임 시작됐다,1.0
엔씨소프트,2019-10-21,최대 게임 컨퍼런스 개막 시대 게임이 갈 길,2.0
엔씨소프트,2019-10-23,국내 최초 모바일게임 개발업체 컴투스 년 전 고점 뚫나,1.0
엔씨소프트,2019-10-24,매크로 악용 꼼짝마 게임업계 철통대응,1.0
엔씨소프트,2019-10-25,게임 인방 이준호 김택진 나성균의 남다른 친목,1.0
엔씨소프트,2019-10-28,이슈분석 근로시간 단축 게임 출시 직전 일 몰려 연장근로 불가피,1.0
엔씨소프트,2019-10-29,넥슨 게임 원정대 빅데이터 보물열쇠 찾기,1.0
엔씨소프트,2019-10-30,이익증가율 비해 주가 더디게 상승 한국주식 싸다,1.0
엔씨소프트,2019-10-31,증권사 리서치센터장 추천종목 수익률 보니,1.0
엔씨소프트,2019-11-01,코스닥 게임주 열기 코스피 이탈 투심까지 빨아들인다,2.0
엔씨소프트,2019-11-04,넥슨 개발자 컨퍼런스 개최 게임 지식 공유,1.0
엔씨소프트,2019-11-05,오웬 마호니 넥슨 대표 창의성이 원동력 남 쫓지 말라,1.0
엔씨소프트,2019-11-06,장난 아닌데 예술이 된 장난감,1.0
엔씨소프트,2019-11-07,냉랭한 외국인 확실한 것만 담는다,1.0
엔씨소프트,2019-11-08,게임 망치는 재화 버그 중 감시망으로 차단,1.0
엔씨소프트,2019-11-11,엔씨소프트 아이온 생존을 위한 천족과 마족 간의 끊임없는 사투,1.0
엔씨소프트,2019-11-12,이정헌 넥슨 대표 다양성 앞세워 글로벌 만들 것,1.0
엔씨소프트,2019-11-13,흉기 자백 없는 살인 은 사형을 요구했다,1.0
엔씨소프트,2019-11-14,한국게임 보릿고개 넘는 중 엔씨 넷마블 하락 펄어비스 상승,1.0
엔씨소프트,2019-11-15,넷마블도 합류 업계 총수 명 된다,2.0
엔씨소프트,2019-11-18,게임업계 영역확대 무한게임 블록체인 엔터까지 질주,1.0
엔씨소프트,2019-11-19,채용업체 소개,1.0
엔씨소프트,2019-11-20,귀로 듣는 게임 엔씨 지치지 않는 만화사랑,1.0
엔씨소프트,2019-11-21,넷마블 분기 고전 월 신작 대반격,1.0
엔씨소프트,2019-11-22,규제 풀고 인프라 늘리고 대기업 모시는 지자체들,1.0
엔씨소프트,2019-11-25,엔씨문화재단 아부다비 스페셜올림픽 한국 대표팀 후원,1.0
엔씨소프트,2019-11-26,드라마속 실장님 요즘은 게임 개발자,1.0
엔씨소프트,2019-11-27,기존게임 흥행 하향곡선에 신작에 목마른 게임주,0.0
엔씨소프트,2019-11-28,모바일용 배틀그라운드 사전예약 만명,1.0
엔씨소프트,2019-11-29,중기 세계로 날다 아트토이 세계로 수출한다,1.0
엔씨소프트,2019-12-02,카카오게임즈 코스닥 상장예심 게임 빅 체제 뒤바꿀지 주목,1.0
엔씨소프트,2019-12-03,가치주펀드의 변신 게임 엔터주 담는다,1.0
엔씨소프트,2019-12-04,황준혁 펀드매니저 사드피해 해소 코스닥 육성책 수혜 주목,2.0
엔씨소프트,2019-12-05,주 시간 틀에 갇힌 위 네이버 여전히 혼란,1.0
엔씨소프트,2019-12-06,증권사 추천 상품 서비스 삼성증권 코리아 디스카운트 해소 대형주 장세 기대감,2.0
엔씨소프트,2019-12-09,엔씨 리니지 새 서버 그림리퍼 오픈,1.0
엔씨소프트,2019-12-10,서울포럼 참석해주신 분들,1.0
엔씨소프트,2019-12-11,리니지 효과 엔씨 영업익 % 종합,1.0
엔씨소프트,2019-12-12,넥슨 사상 최대 실적 엔씨 영업 %,1.0
엔씨소프트,2019-12-13,좋다만 엔씨소프트 어닝 서프라이즈에도 주가 하락한 이유는,1.0
엔씨소프트,2019-12-16,가 가른 의 분기 성적표,1.0
엔씨소프트,2019-12-17,게임업계 분기 실적 신기록 행진,1.0
엔씨소프트,2019-12-19,리니지 던파의 힘 게임 빅 첫 스타트 굿,1.0
엔씨소프트,2019-12-20,넥슨 사상최대 매출 년만에 위 탈환,1.0
엔씨소프트,2019-12-23,과거 실적보다 전망에 희비,1.0
엔씨소프트,2019-12-24,장중 기업공시 월 일,1.0
엔씨소프트,2019-12-26,폭풍성장 엔씨,1.0
엔씨소프트,2019-12-27,게임 빅 매출경쟁 분기 넥슨이 먼저 웃었다,1.0
엔씨소프트,2019-12-30,게임 빅 울리고 웃긴 중국 분기 실적 희비교차,1.0
엔씨소프트,2020-01-02,게임대장 엔씨소프트 신작 목마름에 주가도 가뭄,1.0
엔씨소프트,2020-01-03,손잡은 넷마블 엔씨 형 만한 아우 블소로 흥행 탄 쏜다,2.0
엔씨소프트,2020-01-06,스포츠 마케팅 엔씨소프트 창원 지역사회와 함께 크는 다이노스,1.0
엔씨소프트,2020-01-07,게임 내년 연매출 조 넘어설까,1.0
엔씨소프트,2020-01-08,게임 빅 이번주 핫한 마케팅 전쟁,1.0
엔씨소프트,2020-01-09,하반기엔 중소형 게임주 주목,1.0
엔씨소프트,2020-01-10,알림 클린 청소년 콘서트 에 초대합니다,1.0
엔씨소프트,2020-01-13,엔씨 리니지 독립 선언 모바일 중심 기업으로,1.0
엔씨소프트,2020-01-14,김택진 리니지 글로벌 무대로,1.0
엔씨소프트,2020-01-15,김택진 리니지 글로벌 로 재탄생,1.0
엔씨소프트,2020-01-16,첫 돌 맞은 리니지 스무 살 리니지 와 결별 선언,1.0
엔씨소프트,2020-01-17,김택진 리니지 글로벌 독자 로 키운다,1.0
엔씨소프트,2020-01-20,김택진 올 뉴 리지니 앞세워 글로벌 도전 시작,1.0
엔씨소프트,2020-01-21,리니지 년 새 도전 시작 글로벌 지적재산권 키우겠다,1.0
엔씨소프트,2020-01-22,한승헌 한겨레 탄생은 기적 정세균 내일 비추는 언론 되길,1.0
엔씨소프트,2020-01-23,리니지 주년 새로운 글로벌 로 키운다,1.0
엔씨소프트,2020-01-28,버전 벗어난 올 뉴 리니지 으로 글로벌시장 공략,1.0
엔씨소프트,2020-01-29,넥슨 모바일 카이저 내달 일 출시,1.0
엔씨소프트,2020-01-30,넥슨 카이저 내달 일 출시,1.0
엔씨소프트,2020-01-31,년 간 최정예 개발자 명 투입 넥슨 야심작 카이저 내달 일 출격,1.0
엔씨소프트,2020-02-03,리니지 나와 넥슨 넷마블 도전장 배틀그라운드 합세,1.0
엔씨소프트,2020-02-04,미래기업포커스 스캐터랩 지시가 아닌 대화하는 관계형 로,1.0
엔씨소프트,2020-02-06,게임 중국 막혀도 장사 잘했다 콘텐츠 수출 % 압도,1.0
엔씨소프트,2020-02-07,단독 로펌들 스타트업 찾아 판교 상륙,1.0
엔씨소프트,2020-02-10,태평양 국내 대형로펌 첫 판교에 정식 사무소 열어,0.0
엔씨소프트,2020-02-11,배그 첫날부터 돌풍 기대작 피파 도 출격,1.0
엔씨소프트,2020-02-12,분야 지원하려면 코딩테스트부터 넘어야,1.0
엔씨소프트,2020-02-13,엔씨소프트 펄어비스 외국인 게임 삼매경,0.0
엔씨소프트,2020-02-14,양평 살인사건 피고인 무기징역,2.0
엔씨소프트,2020-02-17,게임 맞수 열전 대 거래 도입한 카이저 왕좌 굳히기 나선 리니지,1.0
엔씨소프트,2020-02-18,글로벌 게임시장 상위 개사 % 점령 텐센트 년째 위,1.0
엔씨소프트,2020-02-19,윤송이 살해범 심 무기징역,2.0
엔씨소프트,2020-02-20,고성능 채굴기 만들어 블록체인 활성화 기여,1.0
엔씨소프트,2020-02-21,제 의 모바일 게임 대박 우리가 주인공 도전장 던진 대작 게임들,1.0
엔씨소프트,2020-02-24,배틀그라운드 모바일 버전 돌풍 출시 하루 만에 만 다운로드,1.0
엔씨소프트,2020-02-25,토종게임 던파 대륙 홀렸다 조 대박,1.0
엔씨소프트,2020-02-26,한국판 원피스로 육성 애니메이션도 제작,1.0
엔씨소프트,2020-02-27,리니지 검은사막 배그 게임서 검증된 모바일서도 통했다,1.0
엔씨소프트,2020-02-28,라이징스타 밍글콘 남미 영어교육 시장 진출,1.0
엔씨소프트,2020-03-02,커크 콜렌브랜더 부총장 겁없는 도전에 억 투자 제 의 스페이스 키운다,1.0
엔씨소프트,2020-03-03,하루 최대 매출 억 리니지 무한도전,1.0
엔씨소프트,2020-03-04,잘 키운 캐릭터 효자노릇 톡톡,2.0
엔씨소프트,2020-03-05,통신에 가전 게임분야까지 뜨거운 인재 확보 전쟁,1.0
엔씨소프트,2020-03-06,새 캐릭터 브랜드 스푼즈 종 아트토이컬처서 관람객 사로잡아,1.0
엔씨소프트,2020-03-09,보다 먼저 게임 에서 조용한 흥행,1.0
엔씨소프트,2020-03-10,자율규제가 답이다 하 확률형아이템 입법은 소규모 개발사에 재앙,1.0
엔씨소프트,2020-03-11,멈추지 않는 혁신 체인저 글로벌 게임업계 메이저 노린다,1.0
엔씨소프트,2020-03-12,명가재건 문지수 네오위즈 대표 우리 키우겠다,0.0
엔씨소프트,2020-03-13,문지수 네오위즈 대표 올 게임명가 재건 원년 될 것,1.0
엔씨소프트,2020-03-16,문지수 네오위즈 대표 강화와 속도전이 과제 웹보드 매출 늘 것,0.0
엔씨소프트,2020-03-17,원작 넘어 글로벌 로 리니지 만의 신세계 열린다,0.0
엔씨소프트,2020-03-18,웹젠 뮤 오리진 올드팬 업고 흥행 가도 갈까,1.0
엔씨소프트,2020-03-19,개인 공매도 문턱 낮추고 기관은 옥죈다,0.0
엔씨소프트,2020-03-20,잇단 대작 위협에 리니지 형제 대규모 업데이트,2.0
엔씨소프트,2020-03-23,인터넷 게임 대형주 날개 없는 추락,1.0
엔씨소프트,2020-03-24,월 일 상위권 공성전이 시작된다,2.0
엔씨소프트,2020-03-25,부터 물류 패션업계까지 여명 쫑긋,1.0
엔씨소프트,2020-03-26,게임 신작 이슈 통했다,0.0
엔씨소프트,2020-03-27,이슈 한 달 남은 주 시간 근로 대기업 대응책 마련 분주,1.0
엔씨소프트,2020-03-30,줌인 억원 기부 약속 김정주 넥슨 창업주,1.0
엔씨소프트,2020-03-31,컴투스 단독질주 사상 최고가 코앞,2.0
엔씨소프트,2020-04-01,자녀 승계 없다 새모델 만드는 벤처 세대,0.0
엔씨소프트,2020-04-02,넥슨 모바일 게임 히트 만든 넷게임즈 인수,2.0
엔씨소프트,2020-04-03,하루 시간 내 근무시간 내가 확산,1.0
엔씨소프트,2020-04-06,대형로펌 판교 성수 러시 스타트업 둥지서 미리 스킨십,2.0
엔씨소프트,2020-04-07,디지털프리즘 방탄소년단과 배틀그라운드,1.0
엔씨소프트,2020-04-08,한국계 실리콘밸리 신화 김동신 센드버드 대표,1.0
엔씨소프트,2020-04-09,네이버 선택 근로시간제 전격 도입,1.0
엔씨소프트,2020-04-10,옐로모바일 개월 만에 이경훈 새 선임,1.0
엔씨소프트,2020-04-13,전문가 포럼 새로운 시대를 코딩 하는 자들,1.0
엔씨소프트,2020-04-14,확 끌어당기는 몰입감 콘솔게임에 푹 빠지다,1.0
엔씨소프트,2020-04-16,게임 수출 올해 첫 억달러 넘는다,1.0
엔씨소프트,2020-04-17,삼성 도 대리 과장 없앤다,1.0
엔씨소프트,2020-04-20,휴가철 앞둔 대 을 훔쳐라,1.0
엔씨소프트,2020-04-21,목표는 위 뮤오리진 카이저 치열한 자리싸움,1.0
엔씨소프트,2020-04-22,돈 쓸 때는 정승처럼 사회공헌 나선 게임,2.0
엔씨소프트,2020-04-23,기자수첩 게임 인터넷기업의 장수비결,1.0
엔씨소프트,2020-04-24,대만 초고속 인터넷 리니지 가 깔았죠,1.0
엔씨소프트,2020-04-27,구글플레이 거래액 조 억 돌파 이유는,0.0
엔씨소프트,2020-04-28,카이저 로스트아크 뮤 오리진 성인층 공략나선 게임업체들,1.0
엔씨소프트,2020-04-29,국내 모바일 게임 시장 장악,1.0
엔씨소프트,2020-05-04,국내 대 기업 중 곳 물갈이 삼성전자 부동의 위,1.0
엔씨소프트,2020-05-06,특화 막강 라인업 이택경 사람들 혁신벤처요람,1.0
엔씨소프트,2020-05-07,게임위 아이템거래 청불 근거 명시한다,1.0
엔씨소프트,2020-05-08,직장인들 연차 평균 일 사용 명 중 명은 휴가 다 못 썼다,2.0
엔씨소프트,2020-05-11,엔씨소프트 호텔신라 신세계 불안한 장세엔 실적 가 대안,1.0
엔씨소프트,2020-05-12,엔씨문화재단 장애 편견 깨는 어린이 그림책 동구관찰 출간,2.0
엔씨소프트,2020-05-13,한 살 리니지 조 억 벌었다,0.0
엔씨소프트,2020-05-14,체질 개선 엔씨소프트 일등공신은 리니지,2.0
엔씨소프트,2020-05-15,방준혁 넷마블 의장이 제시한 디지털시대 생존법,1.0
엔씨소프트,2020-05-18,엔씨소프트 스푼즈 롯데컬처웍스와 브랜드 제휴 체결,1.0
엔씨소프트,2020-05-19,엔씨소프트 캐릭터 스푼즈 롯데시네마에서 만난다,1.0
엔씨소프트,2020-05-20,게임 캐릭터들 홍대앞 매장 총출동,1.0
엔씨소프트,2020-05-21,현대 오뚜기 금리인상기 현금왕 주목,2.0
엔씨소프트,2020-05-22,게임업계 여름방학 특수 잡아라,1.0
엔씨소프트,2020-05-25,엔씨소프트 스푼즈 로 게임 넘어 캐릭터사업 박차,1.0
엔씨소프트,2020-05-26,업종 덮친 실적 먹구름 분기 영업익 조 삼켰다,1.0
엔씨소프트,2020-05-27,년간 기록 쓴 리니지 흥행 이벤트 쏟아낸다,1.0
엔씨소프트,2020-05-28,대만 인터넷은 리니지와 함께 발전,1.0
엔씨소프트,2020-05-29,박성욱 하이닉스 부회장 경영평가 위,1.0
엔씨소프트,2020-06-01,원조 모바일 명가 자존심 회복 블레이드 출시,2.0
엔씨소프트,2020-06-02,주 시간 끝없는 논란 업계 보완책 환영 범위 더 넓혀야,1.0
엔씨소프트,2020-06-03,신작 출시전에 사두자 엔씨 조 순매수,1.0
엔씨소프트,2020-06-04,엔씨 캐릭터 브랜드 스푼즈 이모티콘 디저트 등 속으로,1.0
엔씨소프트,2020-06-05,반등조짐 보이는 게임 바닥 찍었나,1.0
엔씨소프트,2020-06-08,게임 수출 건 게임 수출 건,1.0
엔씨소프트,2020-06-10,리포트 시간 근로제 이틀 앞으로 당신의 직장은,1.0
엔씨소프트,2020-06-09,마이 라이프 게임 개발 몰두했던 이단아 블록체인 혁명 꿈꾸다,1.0
엔씨소프트,2020-06-11,무역전쟁 일촉즉발 코스피 박스권 흐름 예상 당분간 리스크 관리 필요,1.0
엔씨소프트,2020-06-12,뉴스 노동시간 생산성 두마리 토끼 잡기 문제는,1.0
엔씨소프트,2020-06-15,개미 상반기 조 사고 기관 조 팔았다,1.0
엔씨소프트,2020-06-16,엔씨소프트 시각특수효과 기업에 억원 투자,2.0
엔씨소프트,2020-06-17,리니지 애니메이션 나오나 엔씨 설국열차 그래픽 투자,1.0
엔씨소프트,2020-06-18,엔씨소프트 시각특수효과 기업에 억 투자,0.0
엔씨소프트,2020-06-19,엔씨 월중 신촌 강남에 채용 상담카페 연다,2.0
엔씨소프트,2020-06-22,엔씨 전문기업 포스크리에이티브파티 에 억원 투자,2.0
엔씨소프트,2020-06-23,영화 뮤지컬까지 게임의 무한 변신,2.0
엔씨소프트,2020-06-24,주 시간 근로 여파 갈등 증폭 %,1.0
엔씨소프트,2020-06-25,젊은 여자수학자상 에 이영애 김미란,0.0
엔씨소프트,2020-06-26,주 시간 근무제 첫날 표정 사무직 아침먹고 출근 여유 생산현장은 속도 조절 목소리,1.0
엔씨소프트,2020-06-29,신작부재 속끓었던 게임 하반기 출격 시동,1.0
엔씨소프트,2020-06-30,엔씨 넷마블마저 게임업계 실적 전망 먹구름,1.0
엔씨소프트,2020-07-01,이코노 브리핑 엔씨 시각특수효과 기업에 억 투자 외,1.0
엔씨소프트,2020-07-02,간추린 뉴스 단신 엔씨소프트 옥자 만든 특수효과 에 억 투자,2.0
엔씨소프트,2020-07-03,업계 지재권 사업 공들인다,1.0
엔씨소프트,2020-07-06,엔씨 버프툰 리니지 과 콜라보레이션 웹툰 공개,2.0
엔씨소프트,2020-07-07,신작 게임 흥행공식 사전예약 만 넘겨야 대박,0.0
엔씨소프트,2020-07-08,앱 수수료 %만 받겠다 토종 앱장터 구글 애플에 도전장,1.0
엔씨소프트,2020-07-09,심판 아닌 선수로 뛰는 국민연금 기업들 경영 발목 잡을것,1.0
엔씨소프트,2020-07-10,연봉 톱 중 명이 오너 은 모두 전문경영인 올라,1.0
엔씨소프트,2020-07-13,대기업 연봉 톱 중 명이 오너,1.0
엔씨소프트,2020-07-14,한국 대기업 연봉 톱 중 명 오너,1.0
