date,company,title,label
2022.01.02,카카오페이,올해도 IPO의 해 70조원 LG엔솔 연초부터 출격역대급 IPO LG엔솔 사상 최대 13조 쩐의 전쟁 막 올라,2.0
2022.01.03,카카오페이,몸값 1조 넘는 대어만 14곳 대기 공모액 30조 역대급 이어간다연초부터 IPO 대어 몰려온다새해에도 IPO 시장 후끈코스피200 편입 호재인줄 알았는데 빠진 종목 오히려 상승 이유 살펴보니임인년 최대화두는 디지털 혁신 내 손안에 플랫폼 으르렁지방금융그룹 새해 수도권 공략 박차학교 다양한 자기계발 프로그램 경험 취업 후 많은 도움됐죠,1.0
2022.01.04,카카오페이,덩치만 큰 공룡은 죽는다 위기감 느낀 금융지주 회장들의 신년 화두는빅테크를 뛰어 넘어라 신년사로 보는 금융업 화두금융수장들 공룡 결국 멸종 변해야 산다금융 CEO 신년사 화두는 디지털 금융 조직 쇄신멸종될 공룡보다 호랑이 되자 변화 사활건 금융 수장들5대 금융지주 플랫폼 경쟁력 확보 빅테크 핀테크와 경쟁 사활공룡은 결국 멸종한다 비장한 금융권 신년사디지털 전환 저신용자 상품 확대 서민금융 편의성 높여 지속 성장빅테크와 경쟁 디지털화 등 과감한 경영혁신5대 금융 수장들 디지털 플랫폼 초혁신 빅테크에 맞서자새해 경영 화두 냉엄한 현실 인식 원점서 역량 재설계33개 금융 마이데이터 사업자 서비스 시작5년 사이 몸집 10배 불린 서학개미 93조 굴린다작년 성적표 동학개미 5% 서학개미는 무려5년 사이 몸집 10배 불린 서학개미 93조 굴린다작년 성적표 동학개미 5% 서학개미는 무려외상 이 돌아왔다은행 금융플랫폼 구축 에 빅테크 기업대출 로 맞불,0.0
2022.01.05,카카오페이,조건 없이 3% 적립 카카오페이신용카드 출시보험업까지 뻗는 카카오페이 디지털 서비스 무장한 금융권벌새 같은 핀테크의 공습 민첩한 기술력으로 판 뒤집겠다소비습관 분석 맞춤형 상품추천 금융비서 뜬다민첩함 기술력으로 판 뒤집겠다 자신만만 핀테크금융 통신 전자상거래 정보 묶어 관리 마이데이터 전면 시행하나금융 과 한달간 진행 CEO 대상 심층인터뷰도네 카 토 냐 네 카 냐 그것이 문제로다금융자산 한눈에 마이 데이터 업체별로 차이 데이터시들해진 공모주펀드 역대급 IPO에 되살아날까우려와 기대 속 마이데이터 서비스 5일 개막신한 자사주 매입 소각 주가부양 저울질요소 등 1850개 품목 중국산 비율 80% 넘어 이 한국 급소 쥔 꼴API 방식 마이데이터 전면 시행 무엇이 달라지나국경 사라진 데이터 디지털 통상정책 발등의 불쇼핑몰서 돈 너무 써요 나도 모르는 내 소비 알려준다국경 사라진 데이터 디지털 통상정책 발등의 불,1.0
2022.01.06,카카오페이,고점에 던졌나 자사주 1 내다판 CEO들유니버설뱅킹은 무슨 알뜰폰 배달앱 신사업도 2년마다 허가받아야조기 금리인상 우려 기관 매물에 코스피 휘청해외 다녀오면 쌓이는 포인트 밀크코인 통해 국내서 쓰게 만들 것카카오페이의 무늬만 사과리더십 위기빠진 류영준 카카오 노조 대표 선임 철회하라KGC인삼공사 설맞이 정관장 선물 마케팅 포인트 2배 적립,0.0
2022.01.07,카카오페이,류영준 대표 주식 매각 송구 내부서도 면피용 쇼맨십작년 장외 주식시장 거래액 1조4000억 역대 최대 시총 31조스타트업 마이데이터 분담금 형평성 문제 있다하루에만 7600억 공매도 폭탄 타깃은 배터리 핀테크LG엔솔 온다 공모주 펀드에 다시 뭉칫돈상장 한달만에 900억 팔아치운 카카오페이 경영진 주주들 부글부글올들어 시총 11조 증발 카카오의 비명카드사 오픈페이 현실화되나 이르면 상반기 앱카드 호환 가능세뱃돈 간편 송금할게요 X세대도 배 늘었다오늘 밥값 N분의 1로 Z M X세대시총 10위 탈환 포스코의 포효,1.0
2022.01.08,카카오페이,시총 30 날아간 카카오 엔터 IPO 글로벌 사업이 반전계기 될까월급 안 오른 것도 서러운데 은행 대출한도 듣고 울컥케이뱅크 이르면 연내 상장한다시중은행 막혔다면 저축은행 대출 고신용자는 6%대도 가능카카오페이 대표 469억 현금화 파문 확산,1.0
2022.01.09,카카오페이,플랫폼 업계 3월 주총 서 경영체제 대개편카드사 쇼핑몰 입점업체 수수료 폭리 네이버 카카오 6배신임 한국핀테크산업협회장 이근주 정인영 이혜민 대표 3파전새해 연말정산 사설인증서 대격돌12 핀테크 기업이 송금 서비스에 주목하는 이유,2.0
2022.01.10,카카오페이,카카오페이 주식 먹튀 책임져라 카카오 노조 발끈알리페이 걱정말라더니 뒤통수 친 카카오페이 경영진 사과했지만 논란 확산실적부진 CEO 리스크 주가 하락17층 사람있어요 카카오그룹 시총 11조 일주일만에 증발원조 플랫폼 네 카 토 몸집 불리기 가속화신뢰 회복 필요한 주식시장카카오페이 대표 900억대 지분 매각 먹튀 논란이승효 카카오페이증권 공동대표 내정자 카카오페이 주식 거래 출시 주린이도 편하게 사용 가능혁신이 부끄러운 카카오페이 임원들의 모럴해저드카카오 커진 덩치만큼 성숙한 책임 보여야그들만을 위한 쪼개기 상장 모회사 개미는 눈물디지털 전환 사활건 금융권 젊은 리더로 세대교체 바람커뮤니티 쇼핑 노린다 11번가 쇼핑콘텐츠 팁콕 오픈,0.0
2022.01.11,카카오페이,결국 물러난 류영준 카카오 리더십 흔들탄탄대로였는데 류영준 카카오 대표 내정자 결국 사퇴경영진 먹튀 논란에 카카오 시총 7위 추락골목상권 논란에 또터진 악재 카카오 흔들주주 신뢰 깨버린 카카오페이 임원들의 스톡옵션 처분모럴해저드에 개미 곡소리 카카오 직원들도 불만 폭발2920까지 밀린 코스피 카카오는 10만원 깨졌다카카오 CEO 사퇴 10만원 붕괴카카오 약점 노출한 계열사 각자도생 컨트롤타워 정비 시급2920까지 밀린 코스피 카카오는 10만원 깨졌다빅테크에 맞선 카드사들 적과의 동침 상반기 오픈페이 가동 추진황소 기운 싹 사라진 1월 코스피 긴축 공포에 대형주 도 줄줄이 추락맥 못추는 성장주 깜짝실적 로 갈아타라먹튀 논란 류영준 카카오 대표 자진사퇴혁신 IT 대장주의 추락 카카오 시총 32조 증발몰염치한 카카오페이 임원진의 주식 먹튀 논란카카오페이 임원진 먹튀 유감 재발방지책 마련해야상장 직후 대량 주식 처분 개미 뒤통수 친 카카오 경영진카카오 40대 대표 공석 메울 후보군은 정의정 신정환 남궁훈 등 거론20조 증발 카카오 블록체인이 희망기둥뿌리 빼가나 개미 잡는 물적분할CEO가 내 주식 팔았어 돔황차냐 존버냐 개미들 혼란전문가들 가계대출 옥죄기 맞는 방향 디지털 자산 시장 성장할 것로톡 되고 핀테크 안 되고 이중잣대에 신산업 무덤 됐다,1.0
2022.01.12,카카오페이,토스 MZ공략 vs 카카오페이 대중화사면초가 카카오뱅크 결국 금융대장주 내줬다KB국민카드 페이 원앱 프로젝트 시동카카오페이 경영진 주식 먹튀 도덕적 해이 도 넘어먹튀 논란에 회사 안팎서 뭇매 카카오 성장방식 한계 왔나개미 울린 CEO 돌발행동 주주보호 상법 개정 목소리 확산 증권가 덮친 CEO 리스크핀테크 상장을 시작이 아닌 끝으로 여겨 책임경영 절실시행 1년도 안됐는데 더 센 금소법 오나주가 급락에 피 마르는 투자자 테크기업 성공 만능주의 빠졌나계열사 악재 그만 칼 빼든 김범수 카카오 컨트롤타워 만든다카카오 신세계 CEO 리스크 에 개미들 비명 뉴스 투데이소액주주 배신한 카카오페이 경영진의 황당한 스톡옵션 잔치카카오 먹튀 논란 보험업 진출에도 악재로카카오 트리플 악재 에 시총 3위 9위 추락위메이드 가상화폐 1600억 미공시 매도 또 먹튀 논란현대제철 양재동 떠난다 철강사 최초 IT성지 판교팔딱팔딱 공모주 대어들 금리 오르자 시들시들국민기업에 드리운 먹튀 이미지 성장 조급함만 보였나게임 즐기며 돈 버는 P2E 국내 사행성 우려 불법 규정이 변수코리아 디스카운트 문소영 논설위원대장주 체면 구긴 크래프톤 사상 최저가 연일 경신삼성화재 손해보험 부문 21년 연속 톱법률자문 팽창하는 실리콘밸리 법무법인 태평양 판교센터 키운다,0.0
2022.01.13,카카오페이,장현국 위메이드 대표 위믹스 기습매도 없었다 카카오페이와 비교 부당성과 내야 스톡옵션 행사 카카오페이 먹튀 방지 요구 커져카카오는 기술로 말한다 춤추는 증시에도 AI 개발 굳건카카오 내부 단속 힘싣는다 컨트롤타워 역할 강화먹튀 사태 카카오에 큰 상처 직원 경영진 갈등봉합 시급위메이드 코인 기습매도 사실아냐 정기 공시할것추락 카뱅에 금융대장 탈환한 KB금융 초격차 가능할까올해 증시는 오징어게임 확신 대신 유연한 대응이 살길희미해진 김범수 리더십 그립 잡고 상생안 서둘러야LG엔솔 기관주문 1 IPO 자금 충전중간편결제 선불충전금 무서운 성장세IT 공룡 고객 잡아라 로펌들 잇단 판교LG에너지솔루션 유통물량 10%도 안된다 품절주 되나LG엔솔 기관주문 1 IPO 자금 충전중간편결제 선불충전금 무서운 성장세IT 공룡 고객 잡아라 로펌들 잇단 판교LG에너지솔루션 유통물량 10%도 안된다 품절주 되나금융은 직장인만 첫 금융생활은 중 고생부터,1.0
2022.01.14,카카오페이,카카오 계열사 CEO 상장 후 2년까지 주식 못 판다카카오 주가 추락 일단 멈춤 무너진 신뢰 회복이 관건 카카오 전면쇄신먹튀 논란 휩싸인 카카오 계열사 상장 원점 재검토한다가장 주목할 기업인은 이재용 정의선 런정페이 레이쥔 도요다 아키오개인투자자 울리는 물적분할검은 호랑이 해를 디지털 전환 원년으로가장 주목할 기업인은 이재용 정의선 런정페이 레이쥔 도요다 아키오개인투자자 울리는 물적분할검은 호랑이 해를 디지털 전환 원년으로카카오 먹튀 방지안 내놨다 임원 상장 뒤 1년간 주식 매도 금지먹튀 논란에도 카카오 담는 개미들카카오게임 3대 주주 남궁훈은 이해충돌 방지서 자유로울까요전금업자 4곳 선불충전금 1조원 돌파 카드사 지위 넘본다호구개미잔혹사 김희리 경제부 기자LG엔솔 흥행 예고 속 현대엔지도 시동 IPO 대어 대기 중경북 체납고지서 1월부터 모바일 서비스여자 스티브 잡스 벤처 사업가의 추락미인대회 이론으로 본 대선 판세경북 체납고지서 1월부터 모바일 서비스여자 스티브 잡스 벤처 사업가의 추락,1.0
2022.01.15,카카오페이,장덕수의 사람들 DS투자증권 속속 합류골목상권 침해 경영진 먹튀 카카오 컨트롤타워가 없다소 잃고 외양간 고치는 카카오 사례 반면교사 삼아야,1.0
2022.01.16,카카오페이,FIU 코인거래소 카카오페이 카지노 등 전방위 점검,1.0
2022.01.17,카카오페이,4대 코인거래소 자금세탁 검증대 오른다 카카오 네이버는금융위 네이버 카카오 자금세탁 들여다본다네이버 카카오 보름새 1조7천억 담은 개미들조직 문화 바꾼다 컨트롤타워 만든 카카오금융당국 4대 코인 거래소 돈세탁 검사 나선다금융당국 4대 코인거래소 연말까지 돈세탁 검증한다작년 공모주 투자 평균 수익률 40% 올해도 짭짤할까LG에너지솔루션 상장 주가 외국인 변수MTS 출시 임박 카카오페이증권 데이터기반 WM 승부수금융당국 4대 가상자산거래소 자금세탁 정밀 검증IPO 최대어 LG엔솔 청약 1주라도 더 받으려면쉬워진 연말정산 간소화 쓸 수 있는 인증서도 많아졌네소문난 잔치 LG엔솔 주가 열쇠는 펀더멘털 보다 수급골프존 간편결제로 전자금융업 진출빅테크 아이들 의 반란 키워준 빅테크와 싸운다역대급 IPO시장 열리지만 기대수익률 작년만 못할 것빅테크 아이들 의 반란 키워준 빅테크와 싸운다소문난 잔치 LG엔솔 주가 열쇠는 펀더멘털 보다 수급,2.0
2022.01.18,카카오페이,내달 기관물량 풀린다 카카오형제들 조마조마마이데이터 한 달 핀테크 은행에 완승글로벌 소비 불안 코스피 2900선 또 깨졌다분식 의혹 셀트리온 먹튀 논란 카카오 주가부양책도 안 먹히네혁신에서 불신으로 성공에 취한 IT업계 벼랑 끝에 서다SG 빠진 ESG실적전망 좋은 해 조 기 밑에서 낚아볼까간편결제 수수료 논란 등 빅테크 정면대응 혁신 발목 잡지 말아야플랫폼 고객 잡아라 30조원 지역화폐 판매대행 뛰어든 카드사똘똘한 원 앱 이 대세 부산은행 썸뱅크 6년 만에 접는다간편결제 수수료 논란 등 빅테크 정면대응 혁신 발목 잡지 말아야,1.0
2022.01.19,카카오페이,또 먹튀 카카오페이증권 집단 퇴사LG엔솔 청약 열기도 역대급 카카오뱅크 청약 기록 깰 수도청약개미 237만명 몰렸다 LG엔솔 공모 새 역사먹튀논란 류영준 대표 간담회라도 잘 했다면카카오페이 경영진 먹튀 철저히 조사 개미투자자 공략윤호영 카카오뱅크 대표도 스톡옵션 행사했다시총 30조 증발한 카카오 10월 3000억 빚 폭탄 돌아온다코스피 한파에 급락 대형주 담는 개미들간편인증 은행 증권 벽 허문다기압 코스피 개미는 풀매수LG엔솔 뜨자 공모주 펀드에도 뭉칫돈고정수입 네이버 3600억 쿠팡 1800억 빅테크 구독경제 폭풍성장,2.0
2022.01.20,카카오페이,이재명 카카오페이 먹튀 철저 조사이번엔 탈세 의혹 9만원 뚫린 카카오카카오 때리기 지나치다셀트리온 웃고 카카오 울고 악재 속 희비 엇갈린 그룹LG엔솔 청약 미래에셋에선 1주도 못받을 수도LG엔솔 공모 열풍과 부동산끝없는 악재 쓰나미에 1월 증시 휘청빅테크에 손 내민 보험사 MZ세대 공략 도와줘LG엔솔 공모 열풍과 부동산개미들 연초부터 눈물바다 올 순매수 종목 수익률 15%LG엔솔 114 몰려 440만명 공모 청약LG그룹 전체 시총 127조 200조 SK 제치고 2위 넘본다 IPO 새 역사 쓴 LG엔솔카카오페이 주식먹튀 논란 ESG로 돌파카카오 툭 먹튀 논란 탈세 의혹에 장중 9만원 붕괴카카오 신임 단독 대표에 남궁훈 내정 각종 논란 돌파할까서울사랑상품권 티머니페이로 구입스톡옵션 먹튀 막을까 금감원장 제도 개선 검토사악해지지 말자 박상숙 부국장 겸 산업부장확 바뀐 뱅크샐러드 가상자산 포인트 자산 데이터도 연동 개시윤호영 카뱅 대표도 스톡옵션 행사 사전 입맞췄나60대 표심잡기 나선 연금 지급 전까지 120만원 장년수당서학개미까지 몰린 LG엔솔 청약 패시브자금 유입 촉각사악해지지 말자 박상숙 부국장 겸 산업부장확 바뀐 뱅크샐러드 가상자산 포인트 자산 데이터도 연동 개시윤호영 카뱅 대표도 스톡옵션 행사 사전 입맞췄나60대 표심잡기 나선 연금 지급 전까지 120만원 장년수당서학개미까지 몰린 LG엔솔 청약 패시브자금 유입 촉각이기주의와 탐욕이 몰고 온 윤리경영의 위기,1.0
2022.01.21,카카오페이,카카오페이 먹튀 논란 속 자회사 증권 으로 명성 되찾을까남궁훈 원톱 쇄신 카카오 신뢰 회복할까카카오 맡는 남궁훈 세상에 없던 시장 개척카카오 스톡옵션 개선하나 LTV 상향은금감원장 스톡옵션 먹튀 논란 없도록 제도 개선대박날 줄 알았는데 SK바사 직원 9억 벌때 크래프톤 4천만원씩 잃었다대출 나올구멍 없어서 매달 상품권깡 내몰리는 서민들소 잃었으면 외양간이라도 제대로펠토론 경영진 주식 팔자 주가 급락사이버 자산운용 영토 확장해야대출 나올구멍 없어서 매달 상품권깡 내몰리는 서민들소 잃었으면 외양간이라도 제대로펠토론 경영진 주식 팔자 주가 급락사이버 자산운용 영토 확장해야서울제로페이 신한카드 카카오 품에 안겼다 시민들 불만주식 먹튀 논란 카카오 경영진 대폭 물갈이위기의 카카오 새 사령탑에 남궁훈김범수 카카오 신뢰잃고 있다 창업동료로 CEO 교체김범수 신뢰 많이 잃고 있다 카카오 신임 단독대표에 남궁훈위기의 카카오 남궁훈 단독대표 체제로 신뢰 회복 최선리더십 교체 카드 꺼내든 카카오신뢰회복 급하다 김범수가 위기때 마다 찾은 그사람 재등판빅테크 보험 사업 제자리 걸음 혁신 구호 안 통하는 현실의 벽손발 묶인 카드사 빅테크 시장 잠식에 냉가슴만,1.0
2022.01.22,카카오페이,이번엔 자사주 저가에 매수 카카오 경영진 또 모럴 해저드 논란정용진 류영준 그리고 지저스 리더십,1.0
2022.01.23,카카오페이,토스증권 연이은 유상증자 증권가 메기 역할 준비중대구 택시업계 플랫폼 시장에 뛰어든 이유는보험사 임원들 회사 주식 매수 러시,0.0
2022.01.24,카카오페이,불신 디스카운트코리아 디스카운트 초래하는 상장사 대주주 경영진 리스크국민연금 수탁위 기업 발목 잡지말라장외 시총 7조9000억원 규모 현대엔지니어링 내달 IPO 출격카카오뱅크 페이 부진의 늪 빠졌다 목표주가도 하향카카오페이 연령별 자료 제공 또래와 자산비교 가능카카오페이 등 빅테크 만나는 정은보 무슨 얘기 나눌까제2 카카오페이 막는다 스톡옵션 논란에 제도 개선 급물살카카오 구원등판 남궁훈 100개 계열사 관리 메타버스에 달려김범수 카카오 모래알 계열사 다잡기 나선다경영진이 단타 카카오 주가 반등에도 개미들은 싸늘IPO대어 LG엔솔 팔수록 성공LG엔솔이 안부럽네 대어급 공모주 빅3 온다중랑사랑상품권 발행 1인당 70만원까지오 마이데이터 금융비서가 내 자산을 불려주네K 핀테크 차기 사령탑은 누구 정인영 이혜민 이근주 3파전미래의 금융소비자 알파세대 의 마음을 훔쳐라 마이머니,2.0
2022.01.25,카카오페이,카카오는 왜 미움을 살까서울사랑상품권 가맹점 QR 정보 놓고 시 제로페이 갈등서울사랑상품권 판매처 대폭 축소 혼란한은 갤럭시폰에 디지털화폐 심는다 아이폰엔 계획 없어금리 뛸수록 현금 PER 하락 성장 타격받는 이유 있었네서울사랑상품권의 헛발질제로페이 대신 카카오페이 서울사랑상품권 시끌카카오페이손해보험 보안 미흡 본허가 심사 길어진다흔들리는 카카오의 공짜 기업인수 전략개미투자자 울리는 코리아 디스카운트한국거래소 물적분할 스톡옵션 행사시 투자자 보호책 마련게임 만난 NFT 불붙는 P2E 경쟁현대오일뱅크 SSG닷컴 마켓컬리 올해도 IPO 대어 줄줄이 출격 준비,2.0
2022.01.26,카카오페이,LG엔솔부터 카페까지 거래소 각종 논란 신중 검토 종합물적분할 기업 상장 심사 때 모회사 주주 의견 반영 검토예보 우리금융 잔여지분 % PEF등에 매각 추진먹튀 안돼 상장사 경영진 자사주 처분 계획 미리 알려라조용병 바르게 빠르게 다르게 기업금융서 배달 헬스케어까지 디지털 생태계 확장금융위 올해 상반기 가급적 공매도 정상화예보 우리금융 잔여지분 % PEF등에 매각 추진힘들어도 먹고는 살아야지 증시 급락에도 식품주 선방먹튀 안돼 상장사 경영진 자사주 처분 계획 미리 알려라엔비티 경영진 주식처분 소식에 주가 곤두박질조용병 바르게 빠르게 다르게 기업금융서 배달 헬스케어까지 디지털 생태계 확장네이버페이 카카오페이 소상공인 수수료 31일부터 인하금융당국 결제 수수료 합리적으로 카카오 네이버 낮추겠다국민주에서 국민 밉상주 로 카카오가 불러온 3가지 질문카카오뱅크 저금통 채우기 100만계좌 MZ세대 62%손병두 쪼개기 상장 주식 먹튀 적극 대처빅테크 금융사간 신사업 진출 규제차별 없앨 것물적분할 잔혹사 손병두 자회사 상장 때 모회사 주주 의견 챙기겠다손병두 쪼개기 상장 주식 먹튀 적극 대처입김 세진 임플로이언서 기업들 임단협 쩔쩔,1.0
2022.01.27,카카오페이,서울페이 띄우려 제로페이 결별한 서울시 불편은 시민 소상공인에 고스란히카카오 상생 진정성 보여야정은보 빅테크 결제수수료 합리적 산정 유도 필요1등 카드사 안주 않고 신한플레이 비금융 탑재 생활금융플랫폼 도약1년 끌더니 결국 중징계 삼성금융 마이데이터 못 쓴다1등 카드사 안주 않고 신한플레이 비금융 탑재 생활금융플랫폼 도약1년 끌더니 결국 중징계 삼성금융 마이데이터 못 쓴다빅테크 간편결제 수수료 공시 시스템 만들 것정은보 간편결제 수수료 공시시스템 만들겠다 종합세금으로 특정은행 배불리기 서울사랑상품권 불만 폭주네이버 카카오페이 소상공인 위해 수수료 인하테슬라와 카카오페이서울페이플러스 앱으로 결제받다 손님과 싸울 판미워도 다시 한번 떨어지는 칼날 잡는 동학개미스톡옵션 대박 부풀었던 IT 게임 업계 이젠 손실 걱정초미의 관심 LG엔솔 상장 따상 데뷔 는 없었다같은 날 기울어진 운동장 언급한 두 수장디지털 전환 박차 금융의 경계 넘어 글로벌 시장으로 나아갈 것,1.0
2022.01.28,카카오페이,연말정산 시스템 오류 821명 개인정보 유출대선 앞두고 개미 중심 정책 요구 커져 시장 영향은대형 공모주 상장 첫날 또 증권사들 MTS 한때 먹통대형 공모주 상장 첫날 또 증권사들 MTS 한때 먹통상식 회복 시급한 카카오 더는 핑계 안 통한다 광화문에서 김재영역대급 실적에도 주가는 바닥 IT 게임 업계 전전긍긍SPC 배스킨라빈스 설 명절 맞아 그레잇 31데이금융업에 중대재해처벌법이 도입된다면설 밥상에 이재명 윤석열만 오르겠는가귀성 못해도 지자체 장터서 고향 선물로 마음 나누세요,1.0
2022.02.02,카카오페이,판매액 3700억 17조 폭증 은행 이어 카드 빅테크도 지역상품권 사업권 눈독류영준 카카오페이 대표 핀테크산업협회장도 이달 떠난다핀테크 걸림돌은 갈라파고스 규제 대통령에 규제혁파 건의할 것네이버 18% 빠지자 개미들 1조 줍줍 그런데 언제 오르죠인터넷은행 자체 신용평가사 세운다 중금리 대출 시장 본격 개화,0.0
2022.02.03,카카오페이,토스의 성장 원동력은 혁신조직 아이디어 좋으면 누구나 리더비트코인 초콜릿까지 편의점 밸런타인데이 이색상품 봇물주가 올랐다는데 왜 나만 손해봤지 착시 주식 입니다,0.0
2022.02.04,카카오페이,5대 은행 제쳤다 카뱅 토스 네이버페이 이용자 8500만명 돌파연기금 새내기주 기계적 매수 괜찮나P2P로 갈아타는 대출 투자자들카카오는 더이상 올챙이가 아니다 나상현 산업부 기자NHN페이코 후불결제 시장 진출 빅테크 격전장 부상연내 상장 스톡옵션 1400만주 기업들 먹튀 논란 일까 몸조심하루만 맡겨도 연이자 3% 세뱃돈 엄마가 맡지 마세요 S머니,2.0
2022.02.05,카카오페이,국내 증시에 배신 당한 개미들 롤러코스트 장세에도 나스닥으로 몰렸다,1.0
2022.02.06,카카오페이,15 현재 전개되는 지불수단의 변화 흐름,1.0
2022.02.07,카카오페이,삼성 이름으로 거대 금융플랫폼 네이버 카카오도 초긴장해 넘긴 전자금융거래법 개정 상반기에도 물 건너가나정부에 목소리 내겠다 핀테크협회장 치열한 3파전더 빠질까 카뱅 크래프톤 롯데렌탈 2월 보호예수 물량주의보LG엔솔 날개 달고 KB증권 MTS 1위이대로 가면 금융미래 없다 핀테크 법안 통과 절실운영사 바뀐 서울사랑상품권 데이터 분쟁이행규 지평 변호사 물적분할 땐 회사 주주도 혜택 볼 수 있게 해줘야51 사면초가 테크 플랫폼서울페이 VS 제로페이 서울사랑상품권 놓고 법정 공방 예고4선 도전 공식화 오세훈 서울시 바로세우기 지속 도시경쟁력우아한테크코스 네카라쿠배 꽃길만 걷자슈퍼 원앱 경쟁 전통금융 빅테크 이어 삼성 가세공모주 대박 절대공식 아니다 %는 연말 주가가 공모가 밑돌아4선 도전 공식화 오세훈 서울시 바로세우기 지속 도시경쟁력우아한테크코스 네카라쿠배 꽃길만 걷자슈퍼 원앱 경쟁 전통금융 빅테크 이어 삼성 가세공모주 대박 절대공식 아니다 %는 연말 주가가 공모가 밑돌아,1.0
2022.02.08,카카오페이,카카오페이에 너무한 것 아닙니까카카오 먹튀 반면교사 상장 앞둔 기업들 스톡옵션 1년 내 안팔아요거스름돈 생기면 펀드 에 차곡 소액 적금 도 금리 우대 쏠쏠LG엔솔 2조4천억 담느라 삼전 8천억 던졌다 연기금발 수급교란따상 늘긴 했지만 상장 첫날 주가보다 연말 주가가 더 낮은 까닭은LG엔솔 반토막난 카뱅 전철 밟을까따상 가자 작년 IPO 공모액 20조 역대 최대LG엔솔 반토막난 카뱅 전철 밟을까쿠콘 마이데이터 사업장에 대출비교 서비스쪼개기 상장따상 가자 작년 IPO 공모액 20조 역대 최대,1.0
2022.02.09,카카오페이,카카오페이 지난해 연결매출 4586억 61%카카오페이 작년 영업손실 272억 다시 초심으로 반성문경영진 스톡옵션 행사에 카카오페이 적자 확대기업 순익 2조 돌파 카카오페이 적자 확대새 카카오 수장에 거는 기대금감원 빅테크 카드사 결제 기능 달라 동일규제 원칙 뒤집나삼성증권 온라인 주총장 핫 하네보호예수 폭탄 에 반등 불씨 꺼질라 속타는 개미들보호예수 폭탄 에 반등 불씨 꺼질라 속타는 개미들삼성증권 온라인 주총장 핫 하네알짜 쪼개기 상장 들끓는 여론에 시범 케이스 될라 기업들 물적분할 일단 멈춤노는 돈 잡아라 고금리 파킹통장 부활카카오페이 작년 99조 거래액에도 영업적자카카오페이 신원근 임직원에도 반성문하나금융지주 함영주 출항 채비현금 없는 세상 열린다 쩐의 굴기 노린 의 위안화 공습은 문제,1.0
2022.02.10,카카오페이,희비 엇갈린 카카오 금융 뱅크 웃고 페이 울고김범수 카카오 5년간 5000억 투자 일자리 2만개 이상 만든다웹케시그룹 서울페이 사태 비즈플레이와 무관 데이터 이관 협조 중빅테크 기업 수수료 규제하겠다는 윤석열정부 출자로 택시앱 개발 발언에 캠프 화들짝 대선 D 27신한카드 18종 신규 발급 중단정부 출자로 택시앱 개발 발언에 캠프 화들짝 대선 D 27남궁훈 카카오 주가 15만원 될 때까지 최저 임금만 받겠다 책임경영 의지 피력롯데 알리페이 시스템 도입물적분할 물리고 스톡옵션 다시 산다공모주 대어 의무보유 물량 풀린다 개미들 조마조마주가 15만원 될때까지 최저임금만 받겠다서울사랑상품권 데이터분쟁 해법 찾다,1.0
2022.02.11,카카오페이,카카오의 배수진 주가 15만원 회복 목표오늘의 증시 메모 2월 11일갤Z 버금가는 5G 효자 될까 이통3사 갤S22 마케팅 총력카드사 빅테크 서비스 차이 있다 금감원 해명할수록 빅테크만 웃어카카오 연 매출 6조원 돌파 올해 자사주 3000억 소각 예정카카오 연매출 4조 6조 퀀텀 점프 남은 숙제는 이미지 쇄신 종합카카오 작년 매출 6조1361억 영업이익 5969억 역대 최대연매출 6조 클럽 가입 카카오 주주환원 정책 첫 시행롯데 글로벌 마케팅 재가동 알리페이플러스와 MOU남궁훈 주가 15만원 될때까지 최저임금 받겠다네이버 이어 토스 NHN 참전 후불결제 시장 경쟁 뜨겁다네이버 이어 토스 NHN 참전 후불결제 시장 경쟁 뜨겁다증시부진 인플레 탓 기관 수급이 더 문제롯데면세점 포스트코로나 대비 글로벌 공략,0.0
2022.02.12,카카오페이,카카오 주가 15만원 회복 탄력 받을까 역대급 매출에 3000억 자사주 소각매출 6조 자사주 3000억 소각 카카오 5% 9만원대 회복처음이 어렵지 간편결제 쓸수록 더 쓴다카카오 연매출 6조 올해 자사주 소각하고 현금배당,1.0
2022.02.13,카카오페이,은행 우리도 토스 카카오처럼 앱 혁신 대대적 예고,1.0
2022.02.14,카카오페이,크래프톤 공모가 반토막 카카오페이는 먹튀 논란카드사 똑같이 규제해야 빅테크 수수료 80%가 카드사 몫금융판 확 바꿔보겠다 정인영 이혜민 이근주 3파전대구형 배달앱 대구로 올해 배달 플랫폼 생활편의 플랫폼으로 도약배달앱 알뜰폰 이어 슈퍼 원앱 생활 금융도 확 키운다빅테크 물론 통신 금융사까지 가상자산 신사업 금맥 캔다인건비 폭탄 카카오금융도 타격구글앱마켓 첫 3자결제 나왔다 스타트는 웹툰 웹소설 플랫폼빅테크의 초심과 혁신빚투 열풍에 1조클럽 증권사 1곳 5곳 올해는 IB에 달렸다빚투 열풍에 1조클럽 증권사 1곳 5곳 올해는 IB에 달렸다부산 지역화폐 동백전 운영사 수주경쟁 4파전,1.0
