title,Label
구글 게임판 넷플릭스 다운로드 없이 게임 즐긴다 건설업계도 주총의 계절 외부 전문가 수혈 주주가치 제고 방점 저력 보인 한국게임 지재권 적자 사상 최저 일주일 앞으로 다가온 슈퍼주총 향후 행보 예측한다,1
게임 한류 덕분에 작년 지재권 무역수지 적자 역대 최소 단독 포괄임금제 6곳 중 1곳만 문제 정부 규제 예상보다 약해질 듯 확장이 아닌 생존을 위한 선택 콘솔 게임 개발,1
2 수출 둔화 게임이 그나마 방어했다 LG그룹 두뇌 클라우드로 이사 넥슨 트라하 사전예약 300만 돌파 게임 빅3 넥슨 넷마블 엔씨소프트 신작 쏟아낸다 넥슨 26일 서 주총 매각진행 중 미래전략 관심,1
이래도 한물갔다고 클래식IP 게임 봇물 터진다 SW 최신 기술 온라인에서 배운다 온라인 SW 교육 시장 각광 포괄임금제 개선 미적대는 고용부 단독 방시혁 빅히트 지분 % 매각 650억 현금 확보 프로야구 개막 엇갈린 야구게임 넷마블 컴투스 탄력 엔씨 잠잠 ICT Science 승부수 띄우는 게임 빅3 최후에 웃을 자는,2
포트폴리오 다변화 시장장악 절호의 기회 의 전쟁,1
이재성 러기드코리아 대표 검은사막 뚫나 게임 강세 마구마구 챌린져스 시스템 AI 대결 도입 넷마블 마구마구 2019 시즌 개막 대규모 업데이트 더 깐깐 해진 회계 감사에 지연공시 기간연장 2배 쑥 비전 제시 주주친화 주총이 달라졌어요 게임사 빅3 신작 꽃피우는 4월,1
국민연금 펀드 개미들까지 제 목소리 20분 주총 사라졌다 개발이 시간맞춰 딱딱되나 속 타는 게임사 IT노조 과격한 틀 벗고 친근한 탈 쓰고 노동운동 변화 바람,1
게임사 사업보고서에 담긴 비밀은 엔씨소프트 올해 10월 중 포괄임금제 폐지 반갑다 BTS 넷마블 아이리버 화색 2018 금융 증권 연봉보니 IPO 기업 임원들 스톡옵션 대박 주52시간 계도 종료 사업주 무더기 처벌 불가피 엔씨 10월 포괄임금제 폐지 게임업계 빅3 공짜 야근 없앤다,1
해외 게임사 판호발급 재개 국내 게임업체 재진출 가시화 옆집 아빠 에쓰오일 다닌대 부럽네요 1억3759만원 피싱스트라이크 출석하고 무료 아이템 받으세요,2
게임 1조클럽 4 시대 시장 공습 사이렌 시총 상위 30대 기업 임원 4명 중 1명은 해외 유학파 외국 게임 유통 허용했지만 한국은 여전히 안 풀어줘 30대 기업 여성임원 단 4% 여전히 견고한 유리천장 다시 열린 34조원 게임시장 한국은 쏙 뺐다 빗장 풀리는 게임시장 게임업계 청신호 닫혔던 수출길 열리나 외자판호 발급에 게임사 기대감 업 국내 30 대기업 임원들 해외파 1965년생이 뜬다 중국 문이 열린다 중국에서 한국 게임을 한다면,1
대어 컴백 엔터 반등의 계절 왔다 IT SW 요람 G밸리가 흔들린다 고사양 클라우드 실감형 게임 5G 킬러콘텐츠 스포트라이트 주52시간제에 흔들리는 G밸리 야근 불가피한데 중소 IT 오겠다는 사람 없어 발만 동동 게임 체인저 펄어비스의 진격 혁신기술로 글로벌 영토 넓힌다,1
폭풍성장한 게임 3사 알고 보니 IP의 힘 8000만원 vs 1억3000만원 증권사 유리천장 여전 두 배 넓어진 화면 폴더블폰 게임업계 판도 바꿀까,1
34조원 대륙시장 노려라 외국산 게임 빗장 푸는 에 기대감 커지는 국내업체들 게임사들 칼 갈았다 넷마블 KOF 올스타 국내 사전등록 시작 넷마블 더 킹 오브 파이터즈 올스타 국내 사전등록 개시,1
정보유통 20배 빠른 5G세상 디지털 프라이버시 더 중요 넥슨 본입찰 5월로 연기 3가지 관전포인트 최소 10조 딜인데 소액주주 지분매수 땐 3조 더 필요 넷마블 더 킹 오브 파이터즈 올스타 국내 사전등록 4차산업혁명 인재선점 기업이 직접 대학 찾아간다 구글 내년 서울 클라우드 데이터센터 가동,2
넷마블 엔씨소프트 기관 외국인 쌍끌이 매수 구글 클라우드 도 상륙 한국 글로벌 강자들 각축장 되나 구글도 합류 클라우드 시장 판커진다 KOF올스타 등 신작 밀물 실적 반등 시동 건 넷마블 구글 클라우드 리전 도 서울 상륙한다 빗장 푼 34 시장 게임사들 다시 날자 Tech BIZ 4K 고화질 끊김 없이 재생 듀얼스크린으로 편하게 게임,1
한때 유니콘 4 33 다시 날 수 있을까 머신러닝과 딥러닝 AI 게임도 부탁해 국내서 막힌 소셜카지노 게임 해외서 잭팟 게임업계 최초 장애인 선수단 넷마블 조정팀 패럴림픽 위해 구슬땀,1
무역분쟁 등 불확실성 걷혀 증시 기지개,1
SNK 5월 상장목표 공격적 M A로 성장 가속할 것 SNK 3년간 28건 IP계약 올해 당기순익 70억엔 목표 유레카 재벌 총수 바통 터치 BTS 인기에 미소짓는 넷마블,1
방탄소년단 덕 보는 넷마블 키이스트 신작 러시 해외진출 가속 넷마블 2분기 반전 노린다 IPO 출사표 SNK 글로벌 개발업체와 협업으로 꾸준히 성장할 것 게임사 SNK 내달 7일 코스닥 상장 마켓인사이트 10 매물 넥슨 내달 15일 본입찰 듀얼 스크린 위 화면으로 게임보며 아래쪽서 조작 AWS 올해 금융 클라우드 시장 확대 노린다 BTS로 히트 친 빅히트 상장 안하나 못하나,1
초대형 신작 쏟아진다 반등 노리는 게임업계 3년간 100억원 투입 트라하 게임시장 판 갈아 엎을까 내년 상장 카카오페이지 기업가치 4조원 네이버 클라우드 시장 토종 대항마 될까 Biz times 빅히트 비결 물었다 빅히트 대표 답했다 제 뒤에 글자 보이죠 답은 콘텐츠입니다 넷마블 BTS월드 출시 임박 반등 청신호 트라하 초장에 막아라,1
넷마블 방탄소년단 음악 영상 활용 모바일 BTS 월드 출시 예정 5G 스마트폰 출시되며 지각변동 이제는 5G시대 초연결 사회 열렸다 배당 너무 적다 국민연금에 찍힌 9개 대형신작 트라하 1위 리니지M 끌어내릴까 수익 올리는 힘 IB맨들 전성시대 열다,1
이 봄 가기전 3N 게임대작 쏟아진다 넥슨 트라하 구글플레이 매출 2위 리니지M 맹추격 구글플레이 마일리지 도입 10만원 쓰면 천원 적립 패권방어 나선 구글플레이 한국 구글플레이 포인트 도입,0
은행 시스템 첨단화 뒤엔 IT 개발자 죽음의 그림자 주요상장사 1분기 영업 전망 연초보다 30% 이상 하향조정 후발업체 수수료 인하 공세에 구글플레이 포인트로 맞대응 구글 앱마켓 포인트 전격 도입 앱시장 공략 강화 구글플레이 결제금액의 1 2% 포인트로 환급 3N 1Q 부진 털어낼까 트라하 필두로 신작 러시 삼진아웃 도입 뽑기횟수 표기 정부 판호심사 기준 높였다,1
해프닝으로 끝난 디즈니 넥슨 인수 새 주인 유력후보 놓고 추측만 무성 길어야 1년 무슨 소리 모바일게임도 장수시대 열렸다 Bull Bear 경쟁사 상장에 W게임즈 몸값 넥슨 롯데카드 5월 달굴 20조 빅딜 게임업계 차세대 한류 캐릭터 사업 대박 도전 리니지M 게 섰거라 출시 2주 넥슨 트라하 흥행 질주 공유 소통 문화 개발자 행사도 3N3 매출대비 R D투자 셀트리온이 1위,1
초고속 블렌더 로 건강 더위 잡는다 셀트리온 엔씨소프트 삼바 넷마블 제치고 대장주 되다 신작 뜨고 악재 벗고 게임에 봄바람,1
공정위 낡은 잣대론 네이버 카카오 넷마블 넥슨도 재벌 경기도를 게임산업 글로벌 허브로 IT업계 첫 대기업 예약했지만 고민 커지는 공룡 카카오 신한금투 IB 외국계 출신 잇단 영입,1
게임 빅3 동반부진 가시화 신작 나오는 2분기 반등 기대 자사주 매입 기업의 절반 주가 떨어졌다 오락실 게임 이 돌아왔다 추억 파는 모바일게임 봇물 KT 아현지사 화재사고 불똥이 왜 우리에게,1
실적 미끄럼 3N 게임오버 될쏘냐,2
영화 어벤져스 돌풍에 넷마블 게임도 동반 질주 데스크가 만났습니다 김경표 경기콘텐츠진흥원 이사장 누구나 콘텐츠 창작,1
게임중독 질병 지정 반대 WHO 신중하지 못한 결정 위클리 마켓 CJ제일제당 넷마블 13 14일 1분기 실적발표 아이돌급 캐릭터 키우는 게임업체들 Hot Stock 넷마블 게임사 1분기 이익 반토막 더 깊어진 침체늪 어 방탄이 전화 했네 베일벗은 넷마블 게임 BTS월드,2
실적주춤 게임업계 해외시장 신작으로 뒤집자 트라하 리니지2M BTS월드,1
넥슨 새주인 후보 등록 D 1 넥슨 본입찰 연기 텐센트 넷마블 카카오 3파전 유력 하락장에서도 게임 이유있는 상승질주 기자수첩 넷마블 신작이 이제야 나온 이유 어 예전에 하던 게임이네 더 킹 오브 파이터즈 콘트라 리턴즈 등 리뉴얼 봇물 영업익 줄줄이 추락한 게임업계 신작 출시로 악재 정면돌파 더 킹 오브 파이터즈 올스타 양대 앱마켓 인기 순위 1위,0
매각지연 넥슨 발빼는 투자자들 마켓인 10조원 넘는 가격 부담일까 넥슨 매각 본입찰 연기 삼성의 400조와 카카오의 10조 건재 확인한 정몽구 넥슨 매각 본입찰 24일로 미뤄져 단독 넥슨 본입찰 또 다시 연기 BTS 흥행 타고 넷마블 실적 반등 노린다 기대작 BTS월드 내놓는 넷마블 반등할까 한국투자증권 역대 최대 분기실적 LG 구광모 한진 조원태 두산 박정원 총수 등극 3 4세 경영인 총수시대 개막 넷플릭스가 우리를 경쟁자로 지목했죠 넥슨 매각 안갯속 본입찰 또 연기,0
카카오 IT기업 최초 자산 10조 등극 재계순위 32위 인터넷 벤처 신화 카카오 대기업 대열에 이슈분석 카카오 10조원 대기업 등극 ICT 기업 약진 서울포럼 참석해주신분들 조원태 한진그룹 총수로 지정 카카오 대기업 반열에 넷마블 하반기 신작 단비 모바일 퍼블리셔 왕좌 되찾는다 속도 집중 요구되는 게임업체 탄력근로제 낮잠 에 실적 휘청 사설 젊어진 총수의 젊은 경영 기대한다 서울에 최대 3000석 규모 오버워치 경기장 만든다 시총만큼 돈 쌓은 기업 조정장에서 돈 된다 베스파 SNK 게임 새내기주 추락 고민 커지는 게임IPO,1
반도체 하락에 수요 저조 삼성전자 영업익 반토막 예상 성능 뛰어난 V50 듀얼 스크린 장착하니 무거워져 주간 증시 캘린더 컴퍼니케이파트너스 23일 코스닥 상장 하반기는 다르다 게임로 우르르 텐센트 발 아래 놓인 게임산업 애니 천국 일본 애니 캐릭터로 잡는다 국내 게임사 공세 위기의 한국 게임 3개의 벽에 가로막히다 김정주 김택진 방준혁 창업자 뛰어넘는 2세대 게임인 찾아라,1
게임 2분기는 다를것 신작 올라타고 레벨업 넷마블문화재단 게임아카데미 4기 발대식 개최 CJ ENM 주가 하락 지나치다 반등 나설까 ESF10th 10돌 전략포럼 20돌 이데일리 특별 이벤트 마련,1
123명 참가 게임아카데미 4기 발대식,1
추억의 오락실 격투게임 모바일게임 화려한 컴백 U 5G 6대 서비스 V50 씽큐에 적합 업무가 쉬워진다 구글 클라우드 산업 AI 솔루션 지원,0
넷마블 신작 킹 오브 파이터 올스타 앞세워 매출 상위권에 속속 진입 승승장구 IT 게임 주도 상장사 영업익 4분기 반등기대 더 쉽고 색다르게 게임의 왕좌 를 향해 진격하라 세로로 본다 더 떨어진다 공매도까지 급증 나도 게임 속 캐릭터로 변신해 볼까 넥슨 본입찰에 카카오 MBK 등 참여 넥슨 본입찰 또 연기 해외 흥행 판 키우기 넥슨 인수전 MBK와 결별한 넷마블 개별 참여 5월은 공매도의 달 하락장서 수익률 압승 이슈분석 뒤늦게 반대 외친 업계 발등에 불 떨어졌다,1
게임 중독은 질병 게임주 휘청 쑥쑥 크는 캐릭터 해외서도 통했다 매경데스크 게임 중독 vs 영화 중독 신작지연 실적부진에 빌빌 게임 하반기에는 다를까,1
게임 중독 질병 근거없어 문체부 복지부에 반기 WHO 중독 질병 분류에 게임 단기 투자심리 위축 카카오도 넥슨 매각 본입찰 참여,1
게임 질병 으로 업계 흔들 3N 수장은 왜 침묵할까 게임장애 국내 도입 반대 공대위 게임은 일상 속 문화 LG V50 듀얼스크린 인기 폭발 게임 컨트롤러로 팔색조 변신,1
이데일리 전략포럼 10년을 돌아본다 하반기 게임 대작들 쏟아진다 얼어붙은 게임시장 녹일까 사회문제를 모두 게임 탓 돌려 WHO 조치 정면 비판한 남궁훈,2
장애인 체육팀 창단 대폭 늘어난다 게임덕후가 1위 서버엔진 개발자로 차기 엔진은 세계시장서 경쟁 넷마블 장애인 직장운동부 활성화 동참 이마트 지분 5% 넘긴 GIC 반토막 난 주가 바닥 신호 서울시 장애인 운동선수 일자리 늘린다 마켓인사이트 10 넥슨 인수 5파전 승자는 시그널 넥슨 매각에 넷마블 카카오 MBK 참여 흥행코드 해외SI 참여 불투명,1
최대 15조 넥슨 인수 넷마블 카카오 사모펀드 등 5파전 외국인 현금부자 실적개선 는 사들인다 넥슨 인수전 카카오 넷마블 2파전 압축 넥슨 인수 본입찰 국내외 업체 5곳 참여 텐센트 넥슨 매각입찰에 결국 불참 넥슨 사려는 회사 5곳이지만 15에는 경제 브리핑 넥슨 매각 본입찰 카카오 넷마블 참여 텐센트는 빠져 텐센트 결국 빠지고 넥슨 인수전 5파전 누구와 손잡을까 넥슨 매각 꽃놀이패 쥔 텐센트 5월 공매도 투자자는 함박웃음,2
넥슨 인수전 본입찰 끝났지만 인수대금 최고 15조원 조달이 관건 스타 개발자 발굴로 게임 활력 불어넣자 이제 본입찰 마감 넥슨매각 바늘구멍 찾기 넷마블 팬덤IP 타고 글로벌 공략,1
방탄소년단 게임에서도 만나세요 모바일 RPG 일곱 개의 대죄 한 일 출시 급등락 장세에 증권가 리서치 반성문 봇물 BTS 매니저 되볼까 신작 기대감에 넷마블 들썩 여러 화면 동시 시청 5G 시대 보는 게임 강화 나선 이통사 방탄 키우는 게임 BTS월드 출격 넷마블 모바일 게임 BTS월드 26일 글로벌 출시 방탄소년단 매니저 돼볼까 넷마블 BTS월드 26일 첫선 넷마블 방탄소년단 매니저 게임 BTS월드 26일 출시,1
BTS에 빠진 게임업계 모바일게임 판도 흔들까 기자수첩 게임산업 리더들의 한방 이 필요한 때 서울 도심 G밸리 젊은 벤처들이 몰려온다 채널 넷마블 출범 2주년 이벤트 국내 M A 조 단위 큰 장 섰다 하면 사모펀드가 독식,0
,1
집에서 즐기는 콘솔게임 뜬다 북유럽 순방 e스포츠 관람 게임 부정적 시각에 변화 기대 게임사들 에서 맞대결,1
시작에 불과하다 한 일 양대 앱마켓 평정한 넷마블 신작 앞세워 게임대장주 지위 다지는 넷마블,1
방탄소년단 고공행진 에 웃음짓는 인터넷기업들 코스피서 1조 순매수한 연기금 반도체 등 대형주 쓸어가 지난달 공매도 폭격 맞은 넷마블 OCI 반등하나 게임업계 5G 따라 물결,1
넷마블 BTS월드 로 3연타석 홈런 쏜다 합병 1년 미디어 대장주 CJ ENM 신저가 고전 대통령 e스포츠 관람 게임업계 힘받나 스트리밍 서비스의 제왕 넷플릭스 게임도 만든다 넷마블 일곱 개의 대죄 열도 홀렸다 완전한 핵폐기 의지 보여줘야 CJ ENM 코스닥 시총 2위 흔들 북유럽순방 톱3 게임사 는 왜 갔을까 넷마블 7개의 대죄 시장 매출 1위 등극 한국 게임사로는 유일 대통령 스웨덴 국왕과 e스포츠 관람 게임산업 힘 실리나,2
기획기간 2년 어디서도 볼 수 없는 BTS 콘텐츠 BTS월드 에 담았다 3N 외 첫 1클럽 신화 뒤엔 수평적 리더십 청소년은 게임 중독 빠질 만큼 게임 안해요 공부해야죠 넥슨 인수 카카오 넷마블 MBK 삼파전 대통령 e스포츠 관람 에 기대 부푼 게임업계 넷마블 일곱 개의 대죄 서 앱 매출 1위 기염,1
없었던 상반기 IPO시장 공모금액은 2배 껑충 공략법 찾았나 모바일게임 상위권 약진,1
아레나오브베일러 월드컵 한국대표팀 NewB 참가,1
방탄 다 내가 키운거야 넷마블 26일 모바일게임 BTS월드 출시 어닝쇼크 공포 확산 상장사 2분기 영업익 줄하향 오늘의 증시 메모 6월 20일 오늘의 증시 일정 6월 20일,1
넥슨 매각 막판 협상도 불발 사실상 백지화 일본 뒤흔드는 IT 한류 기자수첩 대통령의 게임외교 에 거는 기대감 넥슨 매각 불발로 가나 BTS 날개 단 빅히트 유니콘 기업으로 비상 이 사람과 친해져 볼까 말까 인터랙티브 콘텐츠는 감성적 몰입이 매력 끌림 스토리도 결말도 내가 만든다 5G 인터랙티브 콘텐츠 열풍 LG전자 LG V50 씽큐 게임 페스티벌 개최,1
넷마블 반격 올해는 다르다 겨울잠 깬 소형 증권사 중소 리포트도 선택과 집중 LG V50 씽큐 5G 게임 페스티벌 LG전자 내달 14일까지 모바일 게임대회 진행 넷마블 LG V50 씽큐 5G게임 행사 참가 리니지 2 레볼루션 등 자사게임 4종 출품 이번주 추천주 BTS월드 출시 넷마블 호재 만난 현대차 주목 와우스탁킹 엘비세미콘 줌인터넷 미래산업 동성제약 등 집중매매 신작 앞세운 넷마블 엔씨 게임 대장 나야 나,1
넷마블 간판게임 4종 V50 게임 페스티벌 출격 이름만 걸쳐도 대박 56 방탄 이코노미 외산게임의 무덤 뚫은 게임 넷마블 넥슨 모바일서 인기 왕년의 슈퍼 IP 몰려온다 엎치락뒤치락 대장주 넷마블 엔씨소프트 왕좌의 게임 세상읽기 자수성가한 사람들이 모르는 것,0
방탄 게임도 흥행신화 넷마블 BTS월드 출격 10개 게임사 환불 제한 등 불공정약관 무더기 시정 BTS월드 한류 육성게임 신호탄 게임산업 빗장 건 중국 왕좌 탈환 노리는 미국,1
모바일게임도 BTS 천하 아이돌과 손잡은 게임 해외 여성 유저 잡아라 게임도 BTS 천하 출시 첫날 33개국서 1위 카카오 클레이튼 블록체인 대중화 이끌까 카카오 블록체인 아시아 연합체 띄운다 넥슨 매각 결국 불발 15조 몸값 이견 몸값 너무 불렀나 넥슨 매각 무산된 듯 하반기 모바일게임 신작경쟁 막오른다 4차 산업혁명은 연결의 힘,1
BTS월드 출시 20시간 만에 51개국 1위 넥슨 몸값 뼈아프게 확인 김정주 다시 경영일선 나서나 Stock이슈 자사주 매입 최대 한국은 배당 늘렸지만 자사주 매입은 1분기 40% 뚝 역시 BTS 게임 시장서도 글로벌 열풍 넷마블 BTS월드 돌풍 넷마블 BTS월드 출시 하루만에 51개국 1위 게임개발자 퇴근했어요 파트너사 벌써 기한 어찌 맞추려고 넷마블도 신작 출시 주가 하락 징크스 이슈분석 16년 만에 찾은 결제 자유 PC게임 다시 날개 편다,0
상장사 1조원대 주식부호 24명 64조 보유 카카오 블록체인 플랫폼 핵심 콘텐츠로 게임 찍었다 넷마블 게임 잇따라 흥행 세 가지 이유 있었네 넷마블문화재단 부모 자녀 관계 강화 게임소통교육 진행 취준생이 꼽은 선호도 1위 게임사는 아미vs린저씨 게임 왕좌 놓고 팬덤대결 김도년의 썸타는 경제 BTS는 효자자산 70억 투자해 기업 몸값 2조로 불려,0
LG V50 ThinQ와 LG 듀얼 스크린 5G를 2배로 즐긴다 한국 모바일 e스포츠 성지로 뜨는 이유,1
김정주는 넥슨을 왜 안팔았나 해리포터 가 와도 VR AR게임 못살리나 공격해 무기 바꿔 이젠 말로 게임조작 넷마블 띵동 모마왔어요 오피스어택 영상 공개,1
몸집 커진 K OTC 시총 16 한국시장서 활개치는 게임 상장사 순익 40% 증발 증시 뒤덮은 어닝쇼크 공포,0
아미 에 기댄 BTS월드 혹평 봇물 넷마블 주가 올 최저가로 곤두박질 BTS월드 vs 아이즈원 리멤버즈 아이돌게임 한일전 승자는 귀여운 요괴 한번 키워볼까 넷마블 요괴워치 메달워즈 30일 출시 LG전자 V50 씽큐 게임 페스티벌 LG V50씽큐 게임대회 하루 1 000명 참여 성황,1
사드 국면 여전해도 입김 커진 자본 유니콘에 선제투자 V50 듀얼스크린으로 한판 LG 모바일 게임 대회 거래대금 2년새 배 쑥쑥 크는 K OTC 방탄 사진 1만장 독점영상 아미 모으는 넷마블 BTS월드,0
재주는 개발사가 부리고 돈은 구글 애플이 번다 신규계약 0건 지재권 침해 콘텐츠 차이나리스크 눈덩이처럼 불었다 주가 안정 넷마블 2000억 자사주 매입 이더리움보다 속도 400배 빠르다 카카오 클레이튼 블록체인 시장에 도전장 3대 게임사 AI 고도화 총력 13억달러 시장 눈독 김정주 넥슨 매각철회 공식화,2
장 중 기업공시 7월 9일 넷마블 2100억 자사주 매입 10월9일까지 213만 장내 취득 넷마블 자사주 2 000억 매입,0
자사주 매입 나선 상장사 효과 글쎄 Tech BIZ 손글씨 사라진 온라인 시대 서체 마케팅으로 기업 정체성 알려 코리아타임스 뉴스 넷마블 신작 BTS월드 기대에 못 미쳐 카카오 블록체인 대중화 선언 비앱스토어도 생긴다 넷마블게임교육 가족캠프 참가 모집 멤버와 메시지 주고받고 통화까지 방탄소년단 스타 만들기 쏠쏠하네,1
김정주 5 3위 김범수 13 10위 재산 늘어난 IT기업 창업주 사설 넥슨 무산 게임은 살아 있다,1
느려진 혁신 멈춘 프로젝트 결국 기업경쟁력 주저앉아,1
선배에게 듣는 SW 특기자 전형 비법 토크콘서트 내달 개최 어느덧 피해 2조 넷마블 장애학생 e페스티벌 예선 성료 리니지 덕에 엔씨 휴 보복 탓에 넷마블 헉,1
넷마블 더 킹 오브 파이터즈 올스타쇼 시즌2 시작 만렙시 1억 포르쉐 흥행질주 로한M 사행성 조장 논란 연이은 추락 넷마블 전망도 암울 충주탄금호 장애인 조정대회 넷마블선수단 메달 13개 획득,1
가시밭길 걷는 게임사 하반기 신작 쏟아내며 꽃길 찾는다 V50씽큐로 킹오브파이터 결투 LG전자 모바일게임 페스티벌 LG전자 롯데월드서 듀얼스크린 게임 축제의 장 연다 전시 체험 부스 등 운영 5G 듀얼스크린으로 맞짱 LG 20일 모바일게임대회,1
20일 롯데월드 아이스링크서 LG V50 씽큐 게임 페스티벌 개최 LG 듀얼폰 또 나온다 LG전자에서 게임 페스티벌을 연 이유는 시그널 이사만루 공게임즈 한투 손잡고 IPO LG V50 씽큐 게임 페스티벌 이틀간 관람객 7만명 다녀가 게임폰 가능성 입증한 LG V50 씽큐 게임 페스티벌 에 7만명 몰렸다,1
넷마블 게임장르 시장 다변화,1
넷마블 자체 IP게임으로 하반기 공략 피할까 맞설까 여름 사냥 준비 됐나요 CEO s 클라우드 킥 구글 본격 공략 금융 공공 맞춤형 데이터센터 설립 한국 자체가 브랜드 된다 세계로 뻗는 캐릭터 라이선싱 넷마블 캐릭터 매장 넷마블스토어 현대백화점 신촌점 온라인 몰 동시 오픈,1
현대 밀레니얼 잡아라 지스타 조기마감 배경은 게임영토 넓히는 게임사 우리 게임 통해 BTS 입덕했다는 반응 뿌듯해요,1
팝테크 새로운 외화벌이 IT 플랫폼을 형성하다 모바일 게임 상반기 매출 2조 역대 최대,1
넷마블문화재단 고교생 90명 대상 넷마블견학프로그램 진행,1
K캐릭터 한류 이끈다 실적 부진 게임 빅3 하반기 신작효과 노린다,1
여행 안 가요 게임 안 해요 일본 불매운동 확산 29개월째 게임만 허가증 발급 0 로한M 흥행 질주 이끈 건 포르쉐,1
넷마블문화재단 부모 자녀 함께 게임소통교육 진행 게임광 우리 아이 달라졌네 여름방학 게임업계 견학 특수 태광실업 IPO 별들의 전쟁 빅4 IB의 진검승부,1
꽉 막힌 뚫은 파트너 찾아라 중소게임사 분투 스타 게이머 환상 플레이 보러 e스포츠 성지 한국 왔어요 넷마블 업계 최초로 복수 캐릭터에 음성 얼굴 동시학습 기술 개발 넷마블 얼굴 애니메이션 AI 기술 개발 자연스러운 입술 움직임 넷마블 얼굴 애니메이션 자동 생성 기술 개발 2030 리스펙트 청년을 죽이는 전통의 나라 곽승희 게임업계 유통 금융과 컬래버레이션 확대 연평균 20% 성장 키덜트 시장까지 눈독,1
음성으로 애니메이션 생성 넷마블 업계 첫 기술 개발,1
넷마블 대학생 서포터즈 마블챌린저 모집 넷마블 AI가 만든 얼굴 애니메이션 자동생성 기술 공개 넷마블 잼시티 모바일 퍼즐게임 바인야드 밸리 출시 게임 모두 죽쑤는데 엔씨소프트 나홀로 강세,1
공매도 투자자 10 20% 수익 올렸다 대차잔액 사상 최대 이달의 우수게임을 수놓은 389개의 명판 모든 개발자가 수상의 영광을 누릴 수 있도록 이달의 우수게임 2019년 상반기 일반게임부문 블레이드앤소울 레볼루션 이달의 우수게임 2019년 상반기 일반게임부문 킹 오브 파이터 올스타 상반기 올해를 빛낸 게임주역 21살 리니지 아직도 넘사벽,1
넷마블 추억의 그림퀴즈게임 캐치마인드 모바일로 출시 영화 게임까지 영토 넓혀가는 BTS 월드 미디어 성장에 웃고 본업 부진에 고개 떨군 CJ 저작권 인정받은 게임의 규칙 갈 곳 잃은 카피캣 이슈 속으로,1
7월 주식거래 하루 평균 8조5937억 올 들어 최저 1년 전보다 4% 줄어 이슈분석 펄어비스 위메이드 웃고 컴투스 웹젠 울고,1
하고 싶은 게임이 없다 넷마블게임소통교육 가족캠프 성료 보험업 불황에도 메리츠화재 영업익 % 넷마블문화재단 넷마블게임소통교육 가족캠프 성료 성장동력 찾는 넷마블 신작출시 해외진출 M A로 부진 돌파,0
신작 잇단 부진 넷마블 사상 최저가로 추락 카톡 새 기능 암호화폐 지갑 어떻게 이용할까 게임이 안 된다 흔들리는 게임투자 대박 찾아 투자하는 VC들 맨파워 본다 흔들리는 게임투자 터지면 40배인데 마땅한 게임 투자처가 없다 엔씨소프트 김택진 상반기 보수 62억원 게임 인터넷 보수킹 SK 조대식 40억 샐러리맨 킹 롯데 신동빈 79억 오너 1위 김택진 상반기 62억 게임 인터넷 보수킹 5G 성과 박정호 보수 30% 올라 38억,2
김택진 엔씨소프트 대표 게임 인터넷 업계 연봉킹에 올라 게 포 전략으로 ICT공채 준비하세요 콘텐츠도 BTS 열풍 게임 영화 줄줄이 흥행 넷마블 임직원가족견학프로그램 임직원 가족 61명 게임산업 체험,1
테라 리니지 IP게임 신작 흥행불패 이어갈까 넥슨 엔씨 없는 지스타 OTT 행사 되나 연습생부터 장애선수까지 e스포츠 아마추어들 게임으로 우리는 하나,1
오늘의 증시 일정 8월 20일 올해 게임사 상장 GAME OVER 넷마블 HTML5 기반 MMORPG 매드월드 글로벌 퍼블리싱 애플 한국살이 22년 일자리 32만개 창출,2
넷마블 매드월드 글로벌 퍼블리싱 우리금융 그라운드X와 손잡고 블록체인 기반 금융서비스 개발 방시혁은 세계관 이수만은 초연결 눈길 끄는 K팝 새 전략 우리금융그룹 그라운드X와 블록체인 업무 협약 쿵야 테라 유명 IP게임 흥행 행진,1
넷마블 방탄소년단 스토리텔링 IP 신작 게임 첫 공개 방탄소년단 키운 방시혁 K팝도 K게임처럼 키워 나갈 것 카카오게임즈 테라 클래식 모바일게임 매출 순위 7위 빅히트 몸집 키우는 방시혁 모바일게임 시장도 빅히트 칠까 음악산업의 혁신 방탄 키운 빅히트의 빅피쳐 넥슨 넷마블 으악 엔씨소프트 야호,1
BTS부터 리니지2M 바람의 나라까지 할 게임이 너무 많다 연봉 빵빵 복지 탄탄 게임사 직원들 일할 맛 나겠네 빅2 빠진 지스타 빈자리 채우는 중견 해외 게임사 BTS 두 번째 게임 나왔다 넷마블 유튜브 통해 공개 검증된 흥행 공식 IP MMORPG 그대로 모바일 신작 리니지2M 연내 출시 18 게임 포문 연 애플 이 안 보인다 잘 만든 게임 한국서 돈만 벌고 가지요,1
홍보 전문가가 중소기업에 드리는 블록체인 제언 SNK 자사주 매입 M A로 주가 부진 탈출할 것,1
공짜야근 사라지니 6시면 칼퇴 불켜진 사무실이 없었다 현장르포 넷마블 구로구 아동 청소년 대상 사옥 투어,1
BTS월드 OST한정판 29일 판매 시작 신작 따라 희비 달리는 엔씨소프트 주저앉는 넷마블 구글 클라우드 로 게임환경 짜는 넷마블,1
리니지2M V4 세븐나이츠2 빅3 게임에 업계 사활 달려 줄잇는 들 모바일시장 혈투 시작됐다,1
