company,date,title,rise
크래프톤,2022-11-17,김슬아 마켓컬리 명 중 명이 작년 입사,4.0
크래프톤,2022-11-18,강남부자들 다시 공모주 펀드 찾는다,2.0
크래프톤,2022-11-21,아시아의 디즈니 년 로드맵 웹툰 세계정복 절반쯤 왔다,4.0
크래프톤,2022-11-22,맏형 쿠팡 뉴욕 가는데 동생 유니콘들 언제 크나,0.0
크래프톤,2022-11-23,증시 조정기 투자전략 찍고 다시 박스피 실적장세 주도 로 뚫어라,2.0
크래프톤,2022-11-25,하이투자증권 공모주플러스 증권투자신탁 호 절반은 채권에 공모주로 추가수익 노려,0.0
크래프톤,2022-11-24,유진투자증권 유진 챔피언 공모주 배당주 채권혼합펀드 공모주로 초과수익 배당주로 이자수익 노려,4.0
크래프톤,2022-11-28,대한상의 세대교체 장병규 김남구도 합류,2.0
크래프톤,2022-11-29,서울상의에 거센 혁신바람 김남구 박지원 장병규도 회장단 합류,2.0
크래프톤,2022-11-30,서울상의 혁신 안 보이나 한숨 깊어지는 부산 상공계,4.0
크래프톤,2022-12-01,김남구 박지원 장병규 대한상의 회장단 합류,0.0
크래프톤,2022-12-02,마켓인 세대 재시동에 상장 행렬 이어질까,0.0
크래프톤,2022-12-05,재계 리더십 새 바람 분다 금융 로 세대교체,0.0
크래프톤,2022-12-06,상의 전경련 경총 쪼개진 경제단체론 규제 폭주 못막는다,0.0
크래프톤,2022-12-07,세대교체 금융 뉴페이스 로 진용,2.0
크래프톤,2022-12-09,젊어지는 대한상의 명실상부한 재계 대표로 거듭난다,2.0
크래프톤,2022-12-08,크래프톤 배그 넘어 글로벌 제작사로 연내 상장 날개 단다,2.0
크래프톤,2022-12-12,장병규 김범수 김봉진 신화 쓴 그들 우리의 성공을 사회에 돌려주겠다 배민 김봉진도 재산 절반 기부,2.0
크래프톤,2022-12-13,한국게임산업협회 강신철 협회장 연임 확정,2.0
크래프톤,2022-12-15,대어 등장한다 한달새 억원 공모주 펀드 로 돈 몰리는 이유,0.0
크래프톤,2022-12-16,한국게임산업협회 강신철 협회장 연임 확정,4.0
크래프톤,2022-12-19,서울 회장단에 김남구 장병규도 합류,2.0
크래프톤,2022-12-20,젊은피 민간 수장 경제단체 바람,2.0
크래프톤,2022-12-22,인터넷 디지털 시대의 총아 경영 잠행 깨고 경제계 전면에,2.0
크래프톤,2022-12-21,공모주 열풍 수급따라 주가 출렁일수도,2.0
크래프톤,2022-12-23,대 젊은 기업가 시대 경영철학 새물결 오나,0.0
크래프톤,2022-12-26,시장 정책에 한목소리 내야 변화 요구받는 대 경제단체,2.0
크래프톤,2022-12-27,공모주 선점 기회 하이일드펀드 저신용 회사채 싹쓸이,2.0
크래프톤,2022-12-28,경제단체 쇄신 정부에 할 말은 확실히 하자,2.0
크래프톤,2022-12-29,스타트업의 조 단위 엑시트 배민 아자르 쿠팡 다음은,2.0
